"","Artikeln.Nr.","Link","Erscheinungsjahr","Erscheinungsnr.","Medium","Titel","Autor","Abschnitt.Nr.","Zeitbezug","Land","Region","Thematische.Bewertung","Bewertung","X","X.1","X.2"
"542",47,"http://www.zeit.de/2009/31/Opel/komplettansicht?print=true",2009,31,"Zeit","Erst raus, dann rein","Marc Brost + Heike Buchter",14,"Vergangenheit, Gegenwart","USA, Deutschland","","Ripplewood-Stallkamp-Verbindung-Branche-DaimlerChrysler",0,"","",""
"543",47,"http://www.zeit.de/2009/31/Opel/komplettansicht?print=true",2009,31,"Zeit","Erst raus, dann rein","Marc Brost + Heike Buchter",15,"Gegenwart","USA, Europa","","RHJ-International-GM-Opel-GerÅchte",-1,"","",""
"544",47,"http://www.zeit.de/2009/31/Opel/komplettansicht?print=true",2009,31,"Zeit","Erst raus, dann rein","Marc Brost + Heike Buchter",16,"Gegenwart, Zukunft","USA","","GM-GerÅchte-?bernahme-Delphi",0,"","",""
"545",48,"http://www.zeit.de/2009/33/Konsum/komplettansicht?print=true",2009,33,"Zeit","Konsum kommt nicht in Gang","Gunhild LÅtge",1,"Vergangenheit, Gegenwart","Deutschland","","fallend Inflationsrate, Deflation, gleichbleibend Kauflaune-Konsum, fallend Gewinne-Einzelhandel",0,"","",""
"546",48,"http://www.zeit.de/2009/33/Konsum/komplettansicht?print=true",2009,33,"Zeit","Konsum kommt nicht in Gang","Gunhild LÅtge",2,"Gegenwart","Deutschland","","fallend Energiepreise-Benzinpreise-Heiz?lpreise-Dieselpreise, KonjunkturstÅtze-Verbraucher-Konsum",2,"","",""
"547",48,"http://www.zeit.de/2009/33/Konsum/komplettansicht?print=true",2009,33,"Zeit","Konsum kommt nicht in Gang","Gunhild LÅtge",3,"Vergangenheit, Gegenwart","Deutschland","","Pendlerpauschale-Verfassungsgericht, sinkend Einheitsbeitrag-Gesetzliche-Krankenversicherung, Konjunkturpakete-Kindergeld",3,"","",""
"548",48,"http://www.zeit.de/2009/33/Konsum/komplettansicht?print=true",2009,33,"Zeit","Konsum kommt nicht in Gang","Gunhild LÅtge",4,"Vergangenheit, Gegenwart","Deutschland","","Abwrackpr?mie, steigend Pkw-Zulassungen",3,"","",""
"549",48,"http://www.zeit.de/2009/33/Konsum/komplettansicht?print=true",2009,33,"Zeit","Konsum kommt nicht in Gang","Gunhild LÅtge",5,"Vergangenheit, Gegenwart","Deutschland","","kÅnstlich Boom-Konsum, Industriegebunden-Konsum, hoch GewinneinbrÅche-M?belhandel",-3,"","",""
"550",48,"http://www.zeit.de/2009/33/Konsum/komplettansicht?print=true",2009,33,"Zeit","Konsum kommt nicht in Gang","Gunhild LÅtge",6,"Vergangenheit, Gegenwart","Deutschland","","fallend-schrumpfend Gewinne-Einzelhandel",-2,"","",""
"551",48,"http://www.zeit.de/2009/33/Konsum/komplettansicht?print=true",2009,33,"Zeit","Konsum kommt nicht in Gang","Gunhild LÅtge",7,"Gegenwart, Zukunft","Deutschland","","vorgezogen Autok?ufe-Abwrackpr?mie, tempor?r Aufschwung-Autoindustrie-Abwrackpr?mie, fallend Autoverk?ufe-Zukunft",-2,"","",""
"552",48,"http://www.zeit.de/2009/33/Konsum/komplettansicht?print=true",2009,33,"Zeit","Konsum kommt nicht in Gang","Gunhild LÅtge",8,"Gegenwart, Zukunft","Deutschland","","steigend Arbeitslosigkeit-BefÅrchtung-Sorgen, steigend-hoch Zukunftsangst-Bev?lkerung-Studie-BCG",-3,"BCG=""Boston Consulting Group""","",""
"553",48,"http://www.zeit.de/2009/33/Konsum/komplettansicht?print=true",2009,33,"Zeit","Konsum kommt nicht in Gang","Gunhild LÅtge",9,"Gegenwart, Zukunft","Deutschland","","steigend L?hne-Tarifvertr?ge, fallend Bruttol?hne",-1,"","",""
"554",48,"http://www.zeit.de/2009/33/Konsum/komplettansicht?print=true",2009,33,"Zeit","Konsum kommt nicht in Gang","Gunhild LÅtge",10,"Gegenwart","Deutschland","","hoch Anteil-Geringverdiener-Minijobs-Zeitarbeit-Arbeitsmarkt-DKB, stagnierend-gleichbleibend-sinkend-fallend Reall?hne-Kostenentlastung-Industrie-Commerzbank",-1,"","",""
"555",48,"http://www.zeit.de/2009/33/Konsum/komplettansicht?print=true",2009,33,"Zeit","Konsum kommt nicht in Gang","Gunhild LÅtge",11,"Gegenwart, Zukunft","Deutschland","","Forderung-?konomen-St?rkung-Konsum-Goldman-Sachs-Schumacher, Notwendig-Steigerung-Nettol?hne-IW, Forderung-Steigerung-Nettol?hne-Verringerung-Bruttol?hne-Hundth-Arbeitgeberpr?sident, Kritik-DGB",0,"","",""
"556",49,"http://www.zeit.de/2009/34/01-Banken/komplettansicht?print=true",2009,34,"Zeit","Der BankenÅberfall","Uwe Jean Heuser",1,"Gegenwart","Welt, USA, Gro†britannien, Schweiz, Deutschland","Frankfurt","steigend Gewinne-Investmentbanken, steigend RÅcklagen-Geh?lter-Goldman-Sachs, steigend-hoch Geh?lter-Investment-Banking",2,"","",""
"557",49,"http://www.zeit.de/2009/34/01-Banken/komplettansicht?print=true",2009,34,"Zeit","Der BankenÅberfall","Uwe Jean Heuser",2,"Gegenwart","Welt","","hoch Schulden-Staaten-Wirtschaftskrise, gering Gerechtigkeit-Investment-Banken-Staaten",-3,"","",""
"558",49,"http://www.zeit.de/2009/34/01-Banken/komplettansicht?print=true",2009,34,"Zeit","Der BankenÅberfall","Uwe Jean Heuser",3,"Gegenwart","Welt","","steigend Gewinne-Investmentbanken, steigend Aktiensp?kulation, gleichbleibend Derivatehandel",-1,"","",""
"559",49,"http://www.zeit.de/2009/34/01-Banken/komplettansicht?print=true",2009,34,"Zeit","Der BankenÅberfall","Uwe Jean Heuser",4,"Zukunft","Welt","","steigend Perspektive-Umweltunternehmen, steigend Perspektive-Emissionshandel-Investment-Banken",1,"","",""
"560",49,"http://www.zeit.de/2009/34/01-Banken/komplettansicht?print=true",2009,34,"Zeit","Der BankenÅberfall","Uwe Jean Heuser",5,"Vergangenheit, Gegenwart, Zukunft","Welt","","hoch Gewinne-Finanzbranche, Schieflage-Finanzindustrie",-2,"","",""
"561",49,"http://www.zeit.de/2009/34/01-Banken/komplettansicht?print=true",2009,34,"Zeit","Der BankenÅberfall","Uwe Jean Heuser",6,"Gegenwart","Welt","","Anreize-Finanzindustrie",1,"","",""
"562",49,"http://www.zeit.de/2009/34/01-Banken/komplettansicht?print=true",2009,34,"Zeit","Der BankenÅberfall","Uwe Jean Heuser",7,"Vergangenheit, Gegenwart","USA","","hoch Geh?lter-Boni-Finanzindustrie-Gewinnunabh?ngig, gigantisch-hoch Profitdruck-Finanzindustrie-Finanzbranche",-2,"","",""
"563",49,"http://www.zeit.de/2009/34/01-Banken/komplettansicht?print=true",2009,34,"Zeit","Der BankenÅberfall","Uwe Jean Heuser",8,"Zukunft","Welt","","Finanzmarktreform-Vorschlag",2,"","",""
"564",49,"http://www.zeit.de/2009/34/01-Banken/komplettansicht?print=true",2009,34,"Zeit","Der BankenÅberfall","Uwe Jean Heuser",9,"Gegenwart, Zukunft","Welt, Deutschland, USA, Gro†britannien","","notwendig Finanzmarktreform-Global, niedrig Profite-Finanzindustrie, hoch Profite-Finanzindustrie-London-New-York",-1,"","",""
"565",49,"http://www.zeit.de/2009/34/01-Banken/komplettansicht?print=true",2009,34,"Zeit","Der BankenÅberfall","Uwe Jean Heuser",10,"Zukunft","Deutschland","","notwendig Finanzmarktreform",1,"","",""
"566",49,"http://www.zeit.de/2009/34/01-Banken/komplettansicht?print=true",2009,34,"Zeit","Der BankenÅberfall","Uwe Jean Heuser",11,"Gegenwart, Zukunft","Deutschland","","notwendig Finanzmarktreform, Politik-Banken-Selbstschutz-Merkel",0,"","",""
"567",50,"http://www.zeit.de/2009/40/Arbeit-Loehne/komplettansicht?print=true",2009,40,"Zeit","Mehr Jobs, weniger Geld","Kolja Rudzio",1,"Vergangenheit, Gegenwart","Deutschland","","gering-niedrig Arbeitslosigkeit-Wahlen-Merkel",2,"","",""
"568",50,"http://www.zeit.de/2009/40/Arbeit-Loehne/komplettansicht?print=true",2009,40,"Zeit","Mehr Jobs, weniger Geld","Kolja Rudzio",2,"Vergangenheit","Deutschland","","positiv Bilanz-Arbeitsmarkt, Ursache-Bilanz-Bundesregierung-Arbeitsmarkt-Wirtschaftsboom-Wirtschaftskrise",0,"","",""
"569",50,"http://www.zeit.de/2009/40/Arbeit-Loehne/komplettansicht?print=true",2009,40,"Zeit","Mehr Jobs, weniger Geld","Kolja Rudzio",3,"Vergangenheit","Deutschland","","Bankenrettung-Konjunkturprogramme-Kurzarbeit-Verbesserung-Wirtschaft, verz?gert Effekt-Reform-Arbeitsmarkt, Arbeitsmarkt-Bilanz-Effekt-Vorg?ngerregierung",1,"","",""
"570",50,"http://www.zeit.de/2009/40/Arbeit-Loehne/komplettansicht?print=true",2009,40,"Zeit","Mehr Jobs, weniger Geld","Kolja Rudzio",4,"Vergangenheit, Gegenwart","Deutschland, OECD","","fallend-niedrig Arbeitslosigkeit-Erfolg-Deutschland, hoch Arbeitslosigkeit-Durchschnitt-OECD",2,"","",""
"571",50,"http://www.zeit.de/2009/40/Arbeit-Loehne/komplettansicht?print=true",2009,40,"Zeit","Mehr Jobs, weniger Geld","Kolja Rudzio",5,"Gegenwart","Deutschland","","hoch Zeitarbeit, fallend-gesunken Stundenl?hne-Netto-Real-Durchschnitt",-2,"","",""
"572",50,"http://www.zeit.de/2009/40/Arbeit-Loehne/komplettansicht?print=true",2009,40,"Zeit","Mehr Jobs, weniger Geld","Kolja Rudzio",6,"Vergangenheit, Gegenwart","Deutschland","","steigend Einkommensungleichheit-Armut-Vergangenheit, fallend Armut-Gegenwart",2,"","",""
"573",51,"http://www.zeit.de/2009/42/PPP/komplettansicht?print=true",2009,42,"Zeit","Die n?chste Privatisierungswelle","G?tz Hamann",1,"Zukunft","Deutschland","","gro†-hoch-nahend Privatisierungswelle-L?nder-Gemeinden-Prognose",1,"","",""
"574",51,"http://www.zeit.de/2009/42/PPP/komplettansicht?print=true",2009,42,"Zeit","Die n?chste Privatisierungswelle","G?tz Hamann",2,"Gegenwart","Deutschland","","hoch Defizite-L?nder-Gemeinden-Minusrekorde, steigend Defizite-Kommunen-Deutscher-St?dtetag",-3,"","",""
"575",51,"http://www.zeit.de/2009/42/PPP/komplettansicht?print=true",2009,42,"Zeit","Die n?chste Privatisierungswelle","G?tz Hamann",3,"Vergangenheit, Gegenwart","Deutschland","","steigend PPP-Gesch?ft-Erwartung-Projektgesellschaft-Hochtief",1,"PPP=""Public Private Partnership""","",""
"576",51,"http://www.zeit.de/2009/42/PPP/komplettansicht?print=true",2009,42,"Zeit","Die n?chste Privatisierungswelle","G?tz Hamann",4,"Vergangenheit, Gegenwart","Deutschland","Offenbach, Hessen, Baden-WÅrttemberg","ungewiss Nutzen-PPP-System-Maut-Toll-Collect, gering Kostenvorteile-PPP-Rechnungshof-Baden-WÅrttemberg",-1,"","",""
"577",51,"http://www.zeit.de/2009/42/PPP/komplettansicht?print=true",2009,42,"Zeit","Die n?chste Privatisierungswelle","G?tz Hamann",5,"Gegenwart","Deutschland","Offenbach, Hessen","umfangreich Vereinbarungen-Vertr?ge-PPP",-1,"","",""
"578",51,"http://www.zeit.de/2009/42/PPP/komplettansicht?print=true",2009,42,"Zeit","Die n?chste Privatisierungswelle","G?tz Hamann",6,"Gegenwart, Zukunft","Australien","","hoch-steigend Investitionen-PPP-Meerwasser-Entsalzungsanlage-Stra†en-Hochtief",3,"","",""
"579",52,"http://www.zeit.de/2009/45/Werbebranche/komplettansicht?print=true",2009,45,"Zeit","Auf sie mit GefÅhl","Anna Marohn",1,"Gegenwart","Deutschland","","TV-Werbung-Qualit?t",0,"","",""
"580",52,"http://www.zeit.de/2009/45/Werbebranche/komplettansicht?print=true",2009,45,"Zeit","Auf sie mit GefÅhl","Anna Marohn",2,"Gegenwart","Deutschland","","niedrig-fallend Einnahmen-Budgets-Werbeagenturen-Verlage-Fernsehsender, TV-Werbung-Neuerungen",-1,"","",""
"581",52,"http://www.zeit.de/2009/45/Werbebranche/komplettansicht?print=true",2009,45,"Zeit","Auf sie mit GefÅhl","Anna Marohn",3,"Gegenwart, Zukunft","Deutschland","","fallend Werbeeinnahmen-Medien-Zentralverband-der-Werbewirtschaft",-3,"","",""
"582",52,"http://www.zeit.de/2009/45/Werbebranche/komplettansicht?print=true",2009,45,"Zeit","Auf sie mit GefÅhl","Anna Marohn",4,"Gegenwart","Deutschland","","fallend Gewinne-Werbegesch?ft-Gesamtverband-Kommunikationsagenturen-Branchenkenner",-3,"","",""
"583",52,"http://www.zeit.de/2009/45/Werbebranche/komplettansicht?print=true",2009,45,"Zeit","Auf sie mit GefÅhl","Anna Marohn",5,"Gegenwart","Deutschland","","steigend Kurzarbeit-Werbeagenturen, Springer-Jacoby-Investorensuche",-3,"","",""
"584",52,"http://www.zeit.de/2009/45/Werbebranche/komplettansicht?print=true",2009,45,"Zeit","Auf sie mit GefÅhl","Anna Marohn",6,"Gegenwart","Deutschland","","fallend Preise-TV-Werbespots, wachsend Einnahmen-Onlinewerbung-Google-Rekordergebnis",1,"","",""
"585",52,"http://www.zeit.de/2009/45/Werbebranche/komplettansicht?print=true",2009,45,"Zeit","Auf sie mit GefÅhl","Anna Marohn",7,"Zukunft","Deutschland","","fallend Bruttowerbeaufwendungen-Mediaagentur-Manager",-2,"","",""
"586",52,"http://www.zeit.de/2009/45/Werbebranche/komplettansicht?print=true",2009,45,"Zeit","Auf sie mit GefÅhl","Anna Marohn",8,"Gegenwart, Zukunft","Deutschland","","Schuldscheine-Unternehmensbeteiligungen-Gewinnbeteiligungen-Bezahlung-TV-Werbung, fallend Werbeeinnahmen-Sender-ProSiebSat.1-Gruppe, steigend Werbeeinnahmen-TV-Aufschwung-Zukunft-Prognose-Hoffnung, hoch Potential-TV-Werbung-Langfristig",1,"","",""
"587",52,"http://www.zeit.de/2009/45/Werbebranche/komplettansicht?print=true",2009,45,"Zeit","Auf sie mit GefÅhl","Anna Marohn",9,"Gegenwart, Zukunft","Deutschland","","Probleme-Qualit?t-TV-Werbung-Sebastian-Turner-Scholz&Friends",-2,"Scholz&Friends=""Scholz & Friends""","",""
"588",52,"http://www.zeit.de/2009/45/Werbebranche/komplettansicht?print=true",2009,45,"Zeit","Auf sie mit GefÅhl","Anna Marohn",10,"Zukunft","Deutschland","","neu Konzept-TV-Werbung-Belohnung-Schadensersatz",1,"","",""
"589",52,"http://www.zeit.de/2009/45/Werbebranche/komplettansicht?print=true",2009,45,"Zeit","Auf sie mit GefÅhl","Anna Marohn",11,"Gegenwart, Zukunft","Deutschland","","steigend Potential-Zielgruppengerichtet-Werbung-Internet, steigend Druck-TV-Werbung-Qualit?t-Kundenn?he",0,"","",""
"590",52,"http://www.zeit.de/2009/45/Werbebranche/komplettansicht?print=true",2009,45,"Zeit","Auf sie mit GefÅhl","Anna Marohn",12,"Gegenwart","Deutschland","","Neuromarketing-Hirnforschung-Werbung-Kaufanreize",1,"","",""
"591",52,"http://www.zeit.de/2009/45/Werbebranche/komplettansicht?print=true",2009,45,"Zeit","Auf sie mit GefÅhl","Anna Marohn",13,"Gegenwart","Deutschland","","Werbung-GefÅhle-Emotionsstrategie-Elke-Schwarz-Gerhard-Bittner",1,"","",""
"592",52,"http://www.zeit.de/2009/45/Werbebranche/komplettansicht?print=true",2009,45,"Zeit","Auf sie mit GefÅhl","Anna Marohn",14,"Vergangenheit","Deutschland","","Erfolgsbeispiel-TV-Werbung-Deutsche-Telekom-Saatchi&Saatchi",2,"Saatchi&Saatchi=""Saatchi & Saatchi""","",""
"593",52,"http://www.zeit.de/2009/45/Werbebranche/komplettansicht?print=true",2009,45,"Zeit","Auf sie mit GefÅhl","Anna Marohn",15,"Zukunft","Deutschland","","hoch Gewinne-Saatchi&Saatchi-Agentur-Lovemarks",2,"","",""
"594",52,"http://www.zeit.de/2009/45/Werbebranche/komplettansicht?print=true",2009,45,"Zeit","Auf sie mit GefÅhl","Anna Marohn",16,"Gegenwart","Deutschland","","Investitionen-Marke-Krise-Abschwung-Preiskampf",-1,"","",""
"595",53,"http://www.zeit.de/2009/46/Arbeitslose-Ost/komplettansicht?print=true",2009,46,"Zeit","Von wegen Krise","Kolja Rudzio",1,"Gegenwart","Deutschland","Frankfurt (Oder), Brandenburg","niedrig Effekt-Krise, hoch Arbeitslosigkeit, gut Wirtschafslage",2,"","",""
"596",53,"http://www.zeit.de/2009/46/Arbeitslose-Ost/komplettansicht?print=true",2009,46,"Zeit","Von wegen Krise","Kolja Rudzio",2,"Gegenwart","Deutschland","Frankfurt (Oder), Brandenburg","fallend Arbeitslosigkeit",3,"","",""
"597",53,"http://www.zeit.de/2009/46/Arbeitslose-Ost/komplettansicht?print=true",2009,46,"Zeit","Von wegen Krise","Kolja Rudzio",3,"Gegenwart, Zukunft","Deutschland","Frankfurt (Oder), Brandenburg","steigend Einnahmen-Gewerbesteuer, fallend Arbeitslosenquote-Arbeitslosigkeit, niedrig Effekt-Wirtschaftsturbulenzen",3,"","",""
"598",53,"http://www.zeit.de/2009/46/Arbeitslose-Ost/komplettansicht?print=true",2009,46,"Zeit","Von wegen Krise","Kolja Rudzio",4,"Gegenwart","Deutschland","Ostdeutschland","fallend Arbeitslosigkeit, stabil Wirtschaft, Sonderkonjunktur, niedrig Arbeitslosigkeit-Rekord",2,"","Ostdeutschland korrekte Region?",""
"599",53,"http://www.zeit.de/2009/46/Arbeitslose-Ost/komplettansicht?print=true",2009,46,"Zeit","Von wegen Krise","Kolja Rudzio",5,"Gegenwart","Deutschland","Ostdeutschland","niedrig Arbeitslosenquote, Statistikregeln-Kurzarbeit-Mangel-Verl?sslich-Daten",2,"","",""
"600",53,"http://www.zeit.de/2009/46/Arbeitslose-Ost/komplettansicht?print=true",2009,46,"Zeit","Von wegen Krise","Kolja Rudzio",6,"Vergangenheit, Gegenwart","Deutschland","EisenhÅttenstadt, Brandenburg, Leipzig, Sachsen, Brandenburg","hoch-fallend Kurzarbeit-Gro†betriebe-Brandenburg-ArcelorMittal-Krise, steigend-niedrig Auslastung-ArcelorMittal, hoch-fallend Kurzarbeit-BWM, unbetroffen Krise-Solarzellenbranche",2,"","",""
"601",53,"http://www.zeit.de/2009/46/Arbeitslose-Ost/komplettansicht?print=true",2009,46,"Zeit","Von wegen Krise","Kolja Rudzio",7,"Vergangenheit, Gegenwart","Deutschland","Ostdeutschland","niedrig Anzahl-Industriebetriebe-Abbau-DDR-Industrie",-1,"","",""
"602",53,"http://www.zeit.de/2009/46/Arbeitslose-Ost/komplettansicht?print=true",2009,46,"Zeit","Von wegen Krise","Kolja Rudzio",8,"Gegenwart","Deutschland","Ostdeutschland","hoch Dienstleistungen-Binnenwirtschaft, niedrig Exporte-Abh?ngigkeit-Weltwirtschaft, fallend Arbeitslosenquote-Mecklenburg-Vorpommern, steigend Jobs-Sozialversicherungspflichtig-Mecklenburg-Vorpommern",1,"","",""
"603",53,"http://www.zeit.de/2009/46/Arbeitslose-Ost/komplettansicht?print=true",2009,46,"Zeit","Von wegen Krise","Kolja Rudzio",9,"Gegenwart","Deutschland","","hoch Arbeitslosenquote-Ostdeutschland-Relativ-Westdeutschland, unprognostizierbar Entwicklung-Arbeitsmarkt-Ostdeutschland-Agentur-fÅr-Arbeit-Reimund-Becker",1,"","",""
"604",53,"http://www.zeit.de/2009/46/Arbeitslose-Ost/komplettansicht?print=true",2009,46,"Zeit","Von wegen Krise","Kolja Rudzio",10,"Zukunft","Deutschland","","ungewiss Entwicklung-Arbeitsmarkt-Gesamtdeutschland, steigend Weltwirtschaft-Profit-Westdeutschland-IWH, fallend Gewinne-Autoindustrie-Exportm?rkte-Problem-Westdeutschland-IAB",0,"IWH=""Institut fÅr Wirtschaftsforschung"", IAB=""Institut fÅr Arbeitsmarkt- und Berufsforschung""","",""
"605",53,"http://www.zeit.de/2009/46/Arbeitslose-Ost/komplettansicht?print=true",2009,46,"Zeit","Von wegen Krise","Kolja Rudzio",11,"Zukunft","Deutschland","Frankfurt (Oder), Brandenburg, Ostdeutschland","steigend Emigration-Junge, niedrig Geburtenrate, fallend-niedrig Jugendarbeitslosigkeit",1,"","",""
"606",53,"http://www.zeit.de/2009/46/Arbeitslose-Ost/komplettansicht?print=true",2009,46,"Zeit","Von wegen Krise","Kolja Rudzio",12,"Vergangenheit","Deutschland","Ostdeutschland","fallend Arbeitskr?fte, steigend Erwerbst?tige, fallend-stark Arbeitslosigkeit",2,"","",""
"607",53,"http://www.zeit.de/2009/46/Arbeitslose-Ost/komplettansicht?print=true",2009,46,"Zeit","Von wegen Krise","Kolja Rudzio",13,"Zukunft","Deutschland","Ostdeutschland","Belastung-Demographischer-Faktor, fallend Potential-Leistungsf?higer-Arbeitskr?fte-Wachstumsbremse-IWH, notwendig-steigend Investitionen-Bildung-Fortbildung",-1,"","",""
"608",53,"http://www.zeit.de/2009/46/Arbeitslose-Ost/komplettansicht?print=true",2009,46,"Zeit","Von wegen Krise","Kolja Rudzio",14,"Gegenwart, Zukunft","Deutschland","Ostdeutschland","steigend-notwendig Immigration-Polen",1,"","",""
"609",53,"http://www.zeit.de/2009/46/Arbeitslose-Ost/komplettansicht?print=true",2009,46,"Zeit","Von wegen Krise","Kolja Rudzio",15,"Gegenwart","Deutschland","","steigend Arbeitslosigkeit-Westdeutschland-Quelle-Insolvenzen, fallend Arbeitssuchende-Ostdeutschland",-1,"","",""
"610",54,"http://www.zeit.de/2009/47/Kolumne-Konjunktur/komplettansicht?print=true",2009,47,"Zeit","Es geht voran","Mark Schieritz",1,"Gegenwart, Zukunft","Deutschland","","steigend Positive-Meldungen-Paradox, steigend Exporte, Mini-Boom, steigend Wirtschaftswachstum-Prognose",3,"","",""
"611",54,"http://www.zeit.de/2009/47/Kolumne-Konjunktur/komplettansicht?print=true",2009,47,"Zeit","Es geht voran","Mark Schieritz",2,"Gegenwart, Zukunft","Deutschland","","Wohlstand-RÅckgewinnung-Ungewissheit, Vermeidung-Kahlschlag-Arbeitsmarkt-Politik",1,"","",""
"612",54,"http://www.zeit.de/2009/47/Kolumne-Konjunktur/komplettansicht?print=true",2009,47,"Zeit","Es geht voran","Mark Schieritz",3,"Vergangenheit","Deutschland","","Befristeter-Streik-Privatsektor, niedrig-fallend Investitionen-Firmen, fallend Konsum-Verbraucher",-2,"","",""
"613",54,"http://www.zeit.de/2009/47/Kolumne-Konjunktur/komplettansicht?print=true",2009,47,"Zeit","Es geht voran","Mark Schieritz",4,"Gegenwart","Deutschland","","steigend Ersparnisse-BÅrger, Konjunkturprogramme-Reaktion-Zukunftsangst-BÅrger, steigend Staatsschuld",-1,"","",""
"614",54,"http://www.zeit.de/2009/47/Kolumne-Konjunktur/komplettansicht?print=true",2009,47,"Zeit","Es geht voran","Mark Schieritz",5," Vergangenheit, Gegenwart","Deutschland","","steigend Ersparnisse-Haushalte, fallend Investitionen-Unternehmen, Konjunkturprogramme",1,"","",""
"615",54,"http://www.zeit.de/2009/47/Kolumne-Konjunktur/komplettansicht?print=true",2009,47,"Zeit","Es geht voran","Mark Schieritz",6,"Gegenwart","Deutschland","","Notwendigkeit-Konjunkturprogramme-Merkel",1,"","",""
"616",54,"http://www.zeit.de/2009/47/Kolumne-Konjunktur/komplettansicht?print=true",2009,47,"Zeit","Es geht voran","Mark Schieritz",7,"Zukunft","Deutschland","","steigend Investitionen-Konsum-Abbau-Konjunkturprogramme",0,"","",""
"617",54,"http://www.zeit.de/2009/47/Kolumne-Konjunktur/komplettansicht?print=true",2009,47,"Zeit","Es geht voran","Mark Schieritz",8,"Gegenwart","Deutschland","","steigend Kredite-Haushalte-Firmen",1,"","",""
"618",54,"http://www.zeit.de/2009/47/Kolumne-Konjunktur/komplettansicht?print=true",2009,47,"Zeit","Es geht voran","Mark Schieritz",9,"Zukunft","Deutschland","","L?cher-Finanzen-Banken, Steuererh?hung-Zukunft-Aufschwung",1,"","",""
"619",55,"http://www.zeit.de/2009/48/Interview-Schwenker/komplettansicht?print=true",2009,48,"Zeit","""Dieses Jahr vergisst keiner""","Burkhard Schwenker + G?tz Hamann + Arne Storn",1,"Gegenwart","Deutschland","","fehlend Indikator-Prognose-Wirtschaftskrise-Roland-Berger",-1,"","",""
"620",55,"http://www.zeit.de/2009/48/Interview-Schwenker/komplettansicht?print=true",2009,48,"Zeit","""Dieses Jahr vergisst keiner""","Burkhard Schwenker + G?tz Hamann + Arne Storn",2,"Gegenwart","Welt","","fallend Weltwirtschaft, hinf?llig Prognosen-IMF-Korrekturen",-2,"","",""
"621",55,"http://www.zeit.de/2009/48/Interview-Schwenker/komplettansicht?print=true",2009,48,"Zeit","""Dieses Jahr vergisst keiner""","Burkhard Schwenker + G?tz Hamann + Arne Storn",3,"Gegenwart","Deutschland","","Vorst?nde-Meinungen-Wichtig, hinf?llig Konjunkturdaten-B?rsenentwicklung-Budgetplanung",-1,"","",""
"622",55,"http://www.zeit.de/2009/48/Interview-Schwenker/komplettansicht?print=true",2009,48,"Zeit","""Dieses Jahr vergisst keiner""","Burkhard Schwenker + G?tz Hamann + Arne Storn",4,"Gegenwart","Deutschland","","Reaktion-Management-Kurze-Sicht-Kurzarbeit-Anpassung",1,"","",""
"623",55,"http://www.zeit.de/2009/48/Interview-Schwenker/komplettansicht?print=true",2009,48,"Zeit","""Dieses Jahr vergisst keiner""","Burkhard Schwenker + G?tz Hamann + Arne Storn",5,"Zukunft","Deutschland","","notwendig Neue-Instrumente-Szenarien",1,"","",""
"624",55,"http://www.zeit.de/2009/48/Interview-Schwenker/komplettansicht?print=true",2009,48,"Zeit","""Dieses Jahr vergisst keiner""","Burkhard Schwenker + G?tz Hamann + Arne Storn",6,"Vergangenheit","Deutschland, Welt","","ver?ndert Verh?ltnis-WirtschaftsfÅhrer-Risiken-Wirtschaftskrise",-1,"","",""
"625",55,"http://www.zeit.de/2009/48/Interview-Schwenker/komplettansicht?print=true",2009,48,"Zeit","""Dieses Jahr vergisst keiner""","Burkhard Schwenker + G?tz Hamann + Arne Storn",7,"Gegenwart, Zukunft","Deutschland","","Wandel-FÅhrungskr?fte-Pers?nlichkeit-Vertrauen, fehlend Sicherheit-Zahlen-Strukturen",1,"","",""
"626",55,"http://www.zeit.de/2009/48/Interview-Schwenker/komplettansicht?print=true",2009,48,"Zeit","""Dieses Jahr vergisst keiner""","Burkhard Schwenker + G?tz Hamann + Arne Storn",8,"Zukunft","Deutschland, Welt","","steigend Wichtigkeit-Entwicklungsfunktionen-Produktionsfunktionen-Vertriebsfunktionen, fallend Wichtigkeit-Finanzdaten",1,"","",""
"627",55,"http://www.zeit.de/2009/48/Interview-Schwenker/komplettansicht?print=true",2009,48,"Zeit","""Dieses Jahr vergisst keiner""","Burkhard Schwenker + G?tz Hamann + Arne Storn",9,"Gegenwart","Deutschland","","wichtig Vertrauen-Belegschaft-Vorstand-Glaubhaftigkeit-Sicherheit",1,"","",""
"628",55,"http://www.zeit.de/2009/48/Interview-Schwenker/komplettansicht?print=true",2009,48,"Zeit","""Dieses Jahr vergisst keiner""","Burkhard Schwenker + G?tz Hamann + Arne Storn",10,"Vergangenheit, Gegenwart","Deutschland","","Beratung-Therapie, Offener-Austausch-Beratung-Unsicherheit",1,"","",""
"629",55,"http://www.zeit.de/2009/48/Interview-Schwenker/komplettansicht?print=true",2009,48,"Zeit","""Dieses Jahr vergisst keiner""","Burkhard Schwenker + G?tz Hamann + Arne Storn",11,"Gegenwart","Deutschland","","fallend Wichtigkeit-Kapitalm?rkte",0,"","",""
