Title;Abschnitt;Text;Link
Wirtschaftskrise: Die nächste Privatisierungswelle | ZEIT ONLINE;4;Eines der PPP-Projekte von Hochtief hat der hessische Landesrechnungshof genauer untersucht und für gut befunden. Das Unternehmen betreibt mit dem Landkreis Offenbach 50 Schulen. Wir können um 10 bis 20 Prozent effizienter bauen und betreiben, sagt Lütkestratkötter dazu. Doch von den derzeit rund 130 PPP-Projekten, die es in Deutschland gibt, laufen längst nicht alle so gut wie das im Kreis Offenbach. Prominentestes Beispiel war der Aufbau eines Mautsystems für deutsche Autobahnen namens Toll Collect. Es wurde rund ein Jahr zu spät fertig, hohe Einnahmeausfälle waren die Folge. Aber auch der Rechnungshof aus Baden-Württemberg äußert sich nach der Bewertung mehrerer PPP-Projekte zurückhaltend. Die Kostenvorteile lagen dort allenfalls im einstelligen Prozentbereich. Zudem waren sie mehr eine Folge größerer Cleverness denn besseren Managements. Mal brachte der private Investor auf einem Grundstück gewinnbringend mehr Bürofläche unter als gedacht, dann wieder fand er eine günstige Finanzierungsform.;http://www.zeit.de/2009/42/PPP/komplettansicht?print=true
Wirtschaftskrise: Die nächste Privatisierungswelle | ZEIT ONLINE;5;Das größte Risiko sind die Verträge, die eine Kommune oder ein Land mit einem Investor schließen. Wie umfangreich die Vereinbarungen sind, zeigt Offenbach. Für die 50 Schulen wurden mehr als 80 Grundverträge mit Anlagen ausgearbeitet, um die Sanierung, den Betrieb über 15 Jahre, Personalfragen und Arbeiten während der Laufzeit zu regeln.;http://www.zeit.de/2009/42/PPP/komplettansicht?print=true
Wirtschaftskrise: Die nächste Privatisierungswelle | ZEIT ONLINE;6;Hochtief ist hierzulande an zehn Projekten beteiligt, doch deren Umfang ist vergleichsweise gering. Um zu belegen, welches Potenzial in PPP steckt, verweist Hochtief-Chef Lütkestratkötter auf Australien. Dort hat eine Tochtergesellschaft des Baukonzerns mit Partnern den Auftrag bekommen, in der Nähe von Melbourne eine riesige Meerwasser-Entsalzungsanlage zu bauen, die das Unternehmen dann 30 Jahre lang betreiben soll. Die Kosten liegen über die gesamte Zeitspanne bei 2,1 Milliarden Euro. Die Regierung in Canberra hat noch größere Projekte in Aussicht gestellt. 2010 soll ein weiteres Konjunkturprogramm anlaufen. Dann soll der Bau von Straßen im Volumen von je bis zu zehn Milliarden australischer Dollar an öffentlich-private-Investoren vergeben werden, sagt Lütkestratkötter.;http://www.zeit.de/2009/42/PPP/komplettansicht?print=true
Werbung: Auf sie mit Gefühl | ZEIT ONLINE;1;Nach dem fünften Hinweis auf dasselbe »Eventmovie« am folgenden Abend bei RTL oder die ganz große Samstagabendshow bei ProSieben und den nächsten aufregenden Serienstart auf Sat.1, passiert manchmal das Unvorstellbare: Man sehnt sich nach echter, ehrlicher Werbung. Nach einem Olli Dittrich, der nervige Media-Markt-Kunden parodiert, ja am Ende vielleicht sogar nach feschen Hausfrauen, die ihre Hände in Spüli baden. Doch die Werbeblöcke sind zu Blöckchen geschrumpft.;http://www.zeit.de/2009/45/Werbebranche/komplettansicht?print=true
Werbung: Auf sie mit Gefühl | ZEIT ONLINE;2;Das Jahr 2009 wird den großen Werbeagenturen, den Verlagen und den Fernsehsendern als großes schwarzes Loch im Gedächtnis bleiben – als eines, in dem ihre Budgets und Einnahmen verschwanden. In diesem Loch ist es auch deshalb so duster, weil die Beteiligten ihr Tun neu begründen müssen. Was kann Markenwerbung in Fernsehen und Presse leisten? Was müssen Werber dafür tun? Es gibt darauf nicht die eine Antwort, sondern viele: von Thomas Ebeling, dem Chef der größten Privat-TV-Kette, vom Werbe-Intellektuellen Sebastian Turner, von Gehirnforschern und von großen Träumern.;http://www.zeit.de/2009/45/Werbebranche/komplettansicht?print=true
Werbung: Auf sie mit Gefühl | ZEIT ONLINE;3;Die Realität ist bitter genug: Für dieses Jahr erwartet der Zentralverband der deutschen Werbewirtschaft, dass die Werbeeinnahmen der Medien um mindestens 360 Millionen auf deutlich unter 20 Milliarden Euro fallen.;http://www.zeit.de/2009/45/Werbebranche/komplettansicht?print=true
Werbung: Auf sie mit Gefühl | ZEIT ONLINE;4;Der Gesamtverband Kommunikationsagenturen meldet für seine Mitgliedsfirmen ein Minus im Werbegeschäft von knapp acht Prozent im laufenden Jahr. Branchenkenner ziehen den chronischen Optimismus der Werber ab und rechnen mit einem zweistelligen Einbruch.;http://www.zeit.de/2009/45/Werbebranche/komplettansicht?print=true
Werbung: Auf sie mit Gefühl | ZEIT ONLINE;5;Allerorten schrumpfen Verlage und kündigen Mitarbeiter. Auch auf mehr als die Hälfte der Agenturen trifft das zu. Glück hatten jene, die mit Kurzarbeit über die Runden kamen. Die renommierte Agentur Springer &amp;
Werbung: Auf sie mit Gefühl | ZEIT ONLINE;6;Gleichzeitig mussten die Privatsender RTL und Sat.1 ihre Preise für Spots ein weiteres Mal senken, sogar bei Quotenbringern wie der US-Serie Dr. House. Gewachsen ist allein die Onlinewerbung. Google meldete vor ein paar Tagen ein Rekordergebnis.;http://www.zeit.de/2009/45/Werbebranche/komplettansicht?print=true
Werbung: Auf sie mit Gefühl | ZEIT ONLINE;7;Für jene, die von Markenwerbung leben, ist das Schlimmste noch nicht mal vorbei, das erwarten zumindest Betroffene. Eine aktuelle Umfrage unter Mediaagentur-Managern, also denen, die mit der Vermittlung von Anzeigenplätzen ihr Geld verdienen, spiegelt das wider: 33 Prozent gehen davon aus, dass die Bruttowerbeaufwendungen im nächsten Jahr weiter fallen. Und deshalb debattiert die Branche, wie sie der Markenwerbung neue Impulse geben könnte.;http://www.zeit.de/2009/45/Werbebranche/komplettansicht?print=true
Werbung: Auf sie mit Gefühl | ZEIT ONLINE;8;Schuldscheine auszustellen, schlägt Thomas Ebeling vor. Der Mann ist um seinen Job nicht gerade zu beneiden, denn die von ihm geführte ProSiebenSat.1-Gruppe hat selbst einen Berg an Krediten abzutragen. Verkraften muss sie außerdem einen Einbruch der Werbeeinnahmen um bis zu 15 Prozent, und die Finanzinvestoren, denen die Senderkette gehört, wollen schwarze Zahlen sehen. Also ködert Ebeling, der seine Karriere als Marketingverantwortlicher von Pepsi startete, jetzt Mittelständler, die es sich bislang nicht leisten konnten, in Fernsehwerbung zu investieren. Statt mit Barem dürfen sie künftig mit Anteilen ihres Unternehmens oder einer Gewinnbeteiligung zahlen. Zehn Partner gibt es immerhin schon. Aber für eine größere Wende taugt die Idee vorerst nicht, das weiß man auch bei ProSiebenSat.1. Der Vorstandschef tröstet sich und andere deshalb mit der Überzeugung, dass die Werbegelder im Aufschwung wiederkommen. Denn es habe noch niemand bewiesen, dass sich große Marken im Internet aufbauen ließen. »Wer eine große Kampagne plant, der kommt an TV nicht vorbei«, sagt er. Fernsehwerbung bleibe auch langfristig das Nonplusultra.;http://www.zeit.de/2009/45/Werbebranche/komplettansicht?print=true
Werbung: Auf sie mit Gefühl | ZEIT ONLINE;9;Fernsehwerbung brauche eine Nervbremse, hält Sebastian Turner dagegen. Der Topmann von der Werbeagentur Scholz &amp;
Werbung: Auf sie mit Gefühl | ZEIT ONLINE;10;Zappen etwa viele Menschen weg, wenn sie vor Johannes B. Kerner flüchten, der mit einem blonden Bauernbart vor einem Heuballen »kernige« Corny-Riegel anpreist, dann müsste die Herstellerfirma Schwartau nach Turners Idee für den Spot mehr zahlen. Es wäre sozusagen Schmerzensgeld. Man kann es aber auch Schadenersatz nennen, denn die nachfolgenden Spots erreichen weniger Zuschauer. TV-Chef Ebeling findet Turners Einfall allenfalls »überdenkenswert«, auch wenn er persönlich einem Konzept, das mit einer Belohnung arbeitet, wenn die Quote konstant bleibt, mehr abgewinnen könnte.;http://www.zeit.de/2009/45/Werbebranche/komplettansicht?print=true
Werbung: Auf sie mit Gefühl | ZEIT ONLINE;11;Was Turner umtreibt, ist »die Steigerung der Fernbedienung«. Das Internet biete nun mal Abertausende von Kanälen und Tausende von Zielgruppen – nie war das Weiter- und Wegschalten so leicht. Daraus leitet Turner das Ende unternehmerischer Ich-Botschaften ab. »Die Frage ist nicht, was will Persil Frau Müller sagen, sondern was will Frau Müller von Persil hören.«;http://www.zeit.de/2009/45/Werbebranche/komplettansicht?print=true
Werbung: Auf sie mit Gefühl | ZEIT ONLINE;12;Direkt ins Gehirn von Frau Müller zu schauen, das wäre eine Lösung, und an der arbeiten seit einigen Jahren die Neuromarketing-Forscher. Sie messen Hirnströme und versuchen dadurch zu ergründen, wie und wann das menschliche Gehirn die empfangenen Werbebotschaften am ehesten in Kaufanreize umsetzt. »Die Marketing- und Werbeleute werfen seit einem Jahrhundert Spaghetti an die Wand – in der Hoffnung, dass sie kleben bleiben«, schreibt der Werber und Markenguru Martin Lindstrom in seinem Buch Buyology – Warum wir kaufen, was wir kaufen. Fasst man die Ergebnisse der jungen Wissenschaftsdisziplin knapp zusammen, so kann man sagen: Menschen kaufen, wenn Marken es schaffen, im Gehirn ähnliche Reize wie Hunger und Begierde auszulösen. Also gilt es gezielt jene Worte und Bilder zu finden, die in einer Zielgruppe die entsprechenden Hirnregionen anregen. Das immerhin lässt sich an Testpersonen nun ziemlich zuverlässig überprüfen.;http://www.zeit.de/2009/45/Werbebranche/komplettansicht?print=true
Werbung: Auf sie mit Gefühl | ZEIT ONLINE;13;Die Unternehmensberaterin Elke Schwarz hat gerade zusammen mit ihrem Kollegen Gerhard Bittner ein Buch zum Thema veröffentlicht, und darin geht es konsequenterweise um drei Dinge: Gefühle, Gefühle und noch mal Gefühle. Was sie meint, verdeutlicht sie an einem Beispiel eines Autoherstellers. BMW sei die Gefühlsausbeute mit der Botschaft von »Freude« mustergültig gelungen. Ein solches Wort löse in einer Tausendstel Sekunde eine Vielzahl von Erinnerungen aus. Für so eine »Emotionsstrategie« müsse man allerdings jenes Lebensgefühl identifizieren, das am besten zur Marke passe, und einen Weg finden, wie man es am geschicktesten mit ihr verknüpfe. Dann habe man die Chance, so Schwarz, diesen unwillkürlichen »Haben wollen«-Reiz auszulösen.;http://www.zeit.de/2009/45/Werbebranche/komplettansicht?print=true
Werbung: Auf sie mit Gefühl | ZEIT ONLINE;14;Haben wollen, erleben wollen, dazugehören – wenn Werbung solche Gefühle auslöst, fangen Kunden sogar an, nach Reklame zu suchen. Diesen Traum erlebten die Werber von Saatchi &amp;
Werbung: Auf sie mit Gefühl | ZEIT ONLINE;15;»Wir wollen echte Emotionen kreieren und nicht mehr Werbung machen, die als Werbung decodiert wird«, sagt Michael Samak, Deutschland-Chef der Agentur. Mit diesem Konzept hat Saatchi &amp;
Werbung: Auf sie mit Gefühl | ZEIT ONLINE;16;Gerade Krisenzeiten gelten als gute Zeiten, um in die Marke zu investieren. Wo wenig geworben wird, fällt es leichter, aufzufallen. Nur setzen viele in der Not lieber auf Preiskampf. »Auch wenn man sich so für die Zukunft viel kaputt macht«, wie Sebastian Turner sagt. Die gegenteilige Strategie sei richtig, werde aber zu selten umgesetzt, weiß der Werber. Turner hat allerdings auch Verständnis für Firmen, die nicht anders können, weil sie gerade in argen Liquiditätsnöten stecken. »Das ist dann so, als sagt man jemandem, der kurz vorm Ertrinken ist, dass er kraulen soll und nicht brustschwimmen.«;http://www.zeit.de/2009/45/Werbebranche/komplettansicht?print=true
20 Jahre Mauerfall: Von wegen Krise | ZEIT ONLINE;1;Im Terminkalender von Martin Patzelt findet die Finanz- und Wirtschaftskrise nicht statt. Keine Krisensitzungen mit Unternehmern, keine Gespräche mit Insolvenzverwaltern, keine hektischen Telefonate mit der Arbeitsagentur. Stattdessen: ein Grußwort beim Verband der Hauseigentümer, Empfang der neuen Studenten im Rathaus, eine Reise nach Bulgarien wegen der neuen Städtepartnerschaft. Martin Patzelt ist Oberbürgermeister von Frankfurt an der Oder. Einer Stadt, in der die Arbeitslosigkeit hoch und die Wirtschaftslage schon allein deshalb ein wichtiges Thema ist. Aber in der aktuellen Krise, die ja die schlimmste seit 1929 sein soll, ist alles anders.;http://www.zeit.de/2009/46/Arbeitslose-Ost/komplettansicht?print=true
20 Jahre Mauerfall: Von wegen Krise | ZEIT ONLINE;2;Statt zu steigen, sinkt die Arbeitslosigkeit.;http://www.zeit.de/2009/46/Arbeitslose-Ost/komplettansicht?print=true
20 Jahre Mauerfall: Von wegen Krise | ZEIT ONLINE;3;Vor einem Jahr zählte die örtliche Agentur für Arbeit fast 5000 Erwerbslose. Heute sind es 4600. Die Arbeitslosenquote ging von 14,8 auf 13,9 Prozent zurück – auf einen neuen Tiefstand. Es scheint, als würden die weltweiten Wirtschaftsturbulenzen an Frankfurt (Oder) vorbeiziehen. Die Stadt an der polnischen Grenze floriert. »Selbst bei den Gewerbesteuern«, berichtet der OB frohgemut, »müssen wir uns im Gegensatz zu vielen anderen keine Sorgen machen. Gerade haben wir für die vergangenen Jahre eine große Nachzahlung bekommen.«;http://www.zeit.de/2009/46/Arbeitslose-Ost/komplettansicht?print=true
20 Jahre Mauerfall: Von wegen Krise | ZEIT ONLINE;4;Eine zumindest stabile Wirtschaft, kaum steigende oder sogar sinkende Arbeitslosenzahlen – das kommt gar nicht so selten vor in Deutschlands Osten. Weite Teile der Region stecken in einer Art Sonderkonjunktur. Ostdeutschland ist, inmitten der Weltwirtschaftskrise und nach der tiefsten und längsten Rezession in der Geschichte der Bundesrepublik, bei einer neuen Rekordarbeitslosigkeit angelangt: der niedrigsten seit der Wiedervereinigung. Im Oktober verzeichnete der Osten einschließlich Berlins erstmals weniger als eine Million Arbeitslose, genau 999694. Nur im ersten Jahr nach der Wiedervereinigung waren es einmal weniger, aber damals wurden im Beitrittsgebiet noch weitere gut zwei Millionen Menschen ohne Job in allerlei »Maßnahmen« versteckt. Heute verbergen sich hinter den Kulissen der offiziellen Statistik weit weniger real Beschäftigungslose.;http://www.zeit.de/2009/46/Arbeitslose-Ost/komplettansicht?print=true
20 Jahre Mauerfall: Von wegen Krise | ZEIT ONLINE;5;Man kann die Zahlen der vergangenen Monate anzweifeln. In begrenztem Maß dürften neue Statistikregeln das Bild schönen. Für viele entlastende Faktoren wie die Kurzarbeit fehlen auch noch verlässliche Daten. Über die Jahre betrachtet, besteht aber kein Zweifel: Die Verbesserung am ostdeutschen Arbeitsmarkt ist echt. Und es steckt mehr dahinter als bloß eine schrumpfende Bevölkerung. Denn die Zahl der Arbeitslosen hat sich auch im Verhältnis zur Erwerbsbevölkerung verringert. Das zeigt die Arbeitslosenquote, die ebenfalls einzig im Jahr 1991 niedriger lag als heute.;http://www.zeit.de/2009/46/Arbeitslose-Ost/komplettansicht?print=true
20 Jahre Mauerfall: Von wegen Krise | ZEIT ONLINE;6;Der wirtschaftliche Einbruch geht nicht völlig spurlos am Osten vorbei. Auch im Raum Frankfurt (Oder) haben einige große Firmen ihre Belegschaften in Kurzarbeit geschickt. Vor allem das Stahlwerk von ArcelorMittal in Eisenhüttenstadt wurde vom weltweiten Abschwung getroffen. Zeitweilig war es nur zu 40 Prozent ausgelastet. Schon im Dezember mussten deshalb alle 2800 Beschäftigten ihre Arbeitszeit reduzieren. Inzwischen ist die Auslastung aber wieder auf 70 Prozent gestiegen, und die Kurzarbeit wird schrittweise zurückgenommen. ArcelorMittal ist auf ähnlichem Weg wie der Autobauer BMW, der bis Jahresende deutschlandweit die Kurzarbeit abbauen will – und in Leipzig bereits 300 Leiharbeiter neu eingestellt hat. Andere Großbetriebe im Osten, etwa aus der in Brandenburg stark vertretenen Solarzellenbranche, wurden von vornherein kaum von der Rezession erfasst.;http://www.zeit.de/2009/46/Arbeitslose-Ost/komplettansicht?print=true
20 Jahre Mauerfall: Von wegen Krise | ZEIT ONLINE;7;Viele Industriebetriebe kommen schneller als erwartet durch das Konjunkturtief. Aber der Osten profitiert auch davon, dass es dort gar nicht so viele Fabriken gibt. »Dieser Nachteil«, sagt Udo Ludwig, Professor am Institut für Wirtschaftsforschung Halle (IWH), »wird zumindest kurzfristig zum Vorteil.« Noch immer wirkt der massive Abbau der alten DDR-Industrien nach. An ihre Stelle sind bis heute weit weniger neue produzierende Unternehmen getreten, als es der Wirtschaftsstruktur im Westen entspräche.;http://www.zeit.de/2009/46/Arbeitslose-Ost/komplettansicht?print=true
20 Jahre Mauerfall: Von wegen Krise | ZEIT ONLINE;8;Dafür sind die ehemals neuen Länder stärker auf Dienstleistungen und die Binnenwirtschaft ausgerichtet. Sie hängen nicht so stark vom Export ab und spüren daher die Weltwirtschaftskrise II weniger stark. Nicht zufällig schnitt in den vergangenen zwölf Monaten Mecklenburg-Vorpommern verhältnismäßig gut ab – die Arbeitslosenquote sank von 12,5 auf 11,8 Prozent, die Zahl der sozialversicherungspflichtigen Jobs stieg. Im Osten insgesamt entstanden 11.000 mehr solcher Stellen. Die zusätzlichen Milliarden dagegen, die Nürnberg derzeit für die Stützung des Arbeitsmarktes ausgibt, fließen vor allem nach Bayern, Nordrhein-Westfalen und Baden-Württemberg.;http://www.zeit.de/2009/46/Arbeitslose-Ost/komplettansicht?print=true
20 Jahre Mauerfall: Von wegen Krise | ZEIT ONLINE;9;Das alles ändert nichts daran, dass die Arbeitslosenquote in den meisten ostdeutschen Gebieten immer noch deutlich über der in westlichen Regionen liegt. Nur im Vergleich der vergangenen zwanzig Jahre steht das ehemalige DDR-Gebiet eben besser da als je zuvor. Wie es weitergeht, hängt vom weiteren Verlauf der Krise ab. Die hat sich, zumindest in Bezug auf den Arbeitsmarkt, bisher als geradezu unprognostizierbar erwiesen. Entsprechend vorsichtig sind die Experten geworden. »Inzwischen liegen die Vorhersagen ja schon bei einer halben Million weniger Arbeitslosen, als am Anfang befürchtet«, sagt Raimund Becker, Vorstand bei der Bundesagentur für Arbeit.;http://www.zeit.de/2009/46/Arbeitslose-Ost/komplettansicht?print=true
20 Jahre Mauerfall: Von wegen Krise | ZEIT ONLINE;10;Wenn aber eine Erholung einsetzt, glauben viele Experten, könnte es schnell vorbei sein mit dem Vorteil der Ostländer. »Zieht die Weltwirtschaft wieder richtig an, profitiert der Westen, und der Osten fällt wieder zurück«, glaubt IWH-Forscher Ludwig. Sicher ist das aber keineswegs. Was ist, wenn nach der Krise nicht alles so weitergeht wie vorher? Wenn die Autoindustrie dauerhaft schrumpft und die Exportmärkte nicht im alten Umfang zurückkehren? »Womöglich erweist sich dann sogar die ostdeutsche Wirtschaft als die nachhaltigere«, sagt Ulrich Walwei, Vizedirektor des Instituts für Arbeitsmarkt- und Berufsforschung (IAB) in Nürnberg.;http://www.zeit.de/2009/46/Arbeitslose-Ost/komplettansicht?print=true
20 Jahre Mauerfall: Von wegen Krise | ZEIT ONLINE;11;Langfristig droht jedoch ein anderes Phänomen zum Problem zu werden, das heute noch für Entlastung sorgt: die Demografie. Seit der Wende haben viele, vor allem jüngere Ostdeutsche ihre Heimat verlassen, außerdem brach nach dem Mauerfall die Geburtenrate ein. 20 Jahre später drängen immer weniger junge Leute auf den Arbeitsmarkt. Das führt gerade bei der Jugendarbeitslosigkeit zu erfreulichen Zahlen. »Wir hatten«, erzählt etwa der Pressesprecher der Arbeitsagentur Frankfurt (Oder), »im gesamten Bezirk Ende September exakt fünf unversorgte Bewerber für Ausbildungsplätze. 60 Lehrstellen blieben unbesetzt.«;http://www.zeit.de/2009/46/Arbeitslose-Ost/komplettansicht?print=true
20 Jahre Mauerfall: Von wegen Krise | ZEIT ONLINE;12;Vielen erscheint da nur natürlich, dass die Arbeitslosenzahl langsam abschmilzt. Auch wenn Experten wie Walwei betonen, dass der positive Trend der vergangenen Jahre keineswegs bloß das Ergebnis von Schrumpfung ist. Nach Berechnung des IAB leben heute zwar 350.000 potenzielle Arbeitskräfte weniger im Osten als noch 2005, dennoch stieg die Zahl der Erwerbstätigen im gleichen Zeitraum um 240000. Weil beides zusammenkam – weniger Menschen und mehr Jobs –, nahm die Zahl der Arbeitslosen sogar um mehr als eine halbe Million ab.;http://www.zeit.de/2009/46/Arbeitslose-Ost/komplettansicht?print=true
20 Jahre Mauerfall: Von wegen Krise | ZEIT ONLINE;13;Doch so schön sich das alles in den vergangenen Jahren gefügt hat, gilt der demografische Faktor auf lange Sicht als große Belastung. »Das Potenzial leistungsfähiger Arbeitskräfte wird kleiner«, warnt IWH-Forscher Ludwig. »Das ist eine Wachstumsbremse.« Für einzelne Unternehmen könne es sogar zu einer »Überlebensfrage« werden, ob sie den nötigen Nachwuchs fänden. Kurzfristig lösen lässt sich das Problem aus Sicht Ludwigs nicht. Nötig seien auf jeden Fall verstärkte Investitionen in Bildung und Fortbildung, auch für Ältere.;http://www.zeit.de/2009/46/Arbeitslose-Ost/komplettansicht?print=true
20 Jahre Mauerfall: Von wegen Krise | ZEIT ONLINE;14;Martin Patzelt hat noch einen anderen Vorschlag: »Wir Bürgermeister an der Grenze fordern schon lange: Die Diskriminierung der Polen auf dem Arbeitsmarkt muss endlich aufhören! Wir brauchen für sie heute die volle Freizügigkeit und nicht erst 2011.« Alle würden davon profitieren. Junge, gut ausgebildete Polen könne man in Deutschland gut gebrauchen.;http://www.zeit.de/2009/46/Arbeitslose-Ost/komplettansicht?print=true
20 Jahre Mauerfall: Von wegen Krise | ZEIT ONLINE;15;Eine Wirtschaftskrise voller Merkwürdigkeiten. Während auf einen Schlag 2000 Quelle-Mitarbeiter ihre Jobs verlieren, Fachleute weitere Insolvenzen befürchten und deutlich steigende Arbeitslosigkeit, sorgen sich Bürgermeister im Osten um eine Zukunft mit zu wenig Arbeitssuchenden.;http://www.zeit.de/2009/46/Arbeitslose-Ost/komplettansicht?print=true
Konjunktur: Es geht voran | ZEIT ONLINE;1;Konjunktur paradox: Noch vor wenigen Monaten stand die deutsche Wirtschaft vor dem Kollaps, jetzt reißt der Strom der positiven Meldungen nicht mehr ab. Die Produktion in der Industrie zieht an, der Export legt zu. Das sorgt für einen veritablen Mini-Boom schon im zweiten Halbjahr, und für 2010 gelten neuerdings Wachstumsraten von drei Prozent als realistisch.;http://www.zeit.de/2009/47/Kolumne-Konjunktur/komplettansicht?print=true
Konjunktur: Es geht voran | ZEIT ONLINE;2;Das Wohlstandsniveau von vor der Krise wäre damit zwar noch nicht wieder erreicht. Aber der Kahlschlag am Arbeitsmarkt könnte vermieden werden – sofern die Politik klug agiert.;http://www.zeit.de/2009/47/Kolumne-Konjunktur/komplettansicht?print=true
Konjunktur: Es geht voran | ZEIT ONLINE;3;Diese Krise verläuft genau so, wie es an den Universitäten gelehrt wurde, bevor dort die Staatsskeptiker mit ihrem Glauben an sich selbst regulierende Märkte das große Wort führten: Als Folge der Finanzkrise trat der private Sektor der Volkswirtschaft in eine Art befristeten Streik. Die Firmen investierten nicht mehr, die Verbraucher schraubten ihre Ausgaben zurück.;http://www.zeit.de/2009/47/Kolumne-Konjunktur/komplettansicht?print=true
Konjunktur: Es geht voran | ZEIT ONLINE;4;Der Staat hat die überschüssige Ersparnis aufgesaugt und schleust sie über seine Konjunkturprogramme in den Wirtschaftskreislauf zurück. Dass die Staatsschuld steigt, ist deshalb eine logische Folge der Krisenbekämpfung. Die Regierung leiht sich ja bei ihren Bürgern nur das Geld, das diese aus lauter Angst vor der Zukunft auf Sparkonten getragen haben.;http://www.zeit.de/2009/47/Kolumne-Konjunktur/komplettansicht?print=true
Konjunktur: Es geht voran | ZEIT ONLINE;5;So legten die privaten Haushalte allein im ersten Halbjahr 2009 rund 87 Milliarden Euro zurück. Davon benötigten die Unternehmen aber nur zwei Milliarden für die Finanzierung ihrer Investitionen. Ein Stillstand der Wirtschaft konnte nur dadurch verhindert werden, dass der Staat die übrigen 82 Milliarden Euro einsammelte und einer mehr oder weniger produktiven Verwendung zuführte.;http://www.zeit.de/2009/47/Kolumne-Konjunktur/komplettansicht?print=true
Konjunktur: Es geht voran | ZEIT ONLINE;6;Das Geld wurde also hin und her geschoben, die Verschuldung der Volkswirtschaft insgesamt hat sich trotz der steigenden Etatdefizite kaum verändert. Bei aller berechtigten Kritik an der Steuerpolitik der Regierung, in einem Punkt hat die Kanzlerin ganz recht: Wenn auch der Staat noch sparen würde, dann stünden in Deutschland die Räder still.;http://www.zeit.de/2009/47/Kolumne-Konjunktur/komplettansicht?print=true
Konjunktur: Es geht voran | ZEIT ONLINE;7;Der richtige Zeitpunkt für den Rückzug ist damit definiert: Die Regierung muss ihre Schulden abbauen, wenn die Verbraucher und die Unternehmen wieder bereit sind, selbst Geld auszugeben – also zu konsumieren und zu investieren. Wenn das der Fall ist, konkurrieren Staat und Privatsektor um knappes Kapital, und wenn die öffentliche Hand dann nicht Maß hält, steigen die Zinsen. ;http://www.zeit.de/2009/47/Kolumne-Konjunktur/komplettansicht?print=true
Konjunktur: Es geht voran | ZEIT ONLINE;8;Es gibt Anzeichen dafür, dass der Funke überspringt. Schon vergeben die Banken, die das Geld der Sparer bislang in die Kassen der öffentlichen Hand leiteten, mehr Darlehen an die Bürger, auch die Firmen kommen leichter an Kredit.;http://www.zeit.de/2009/47/Kolumne-Konjunktur/komplettansicht?print=true
Konjunktur: Es geht voran | ZEIT ONLINE;9;Noch kann viel schiefgehen. In den Bilanzen der Banken klaffen tiefe Löcher. Doch wenn alles gut läuft, ist die Wirtschaft ab 2011 bereit für die allmähliche Schubumkehr. Statt über Steuersenkungen wäre dann über Steuererhöhungen zu reden.;http://www.zeit.de/2009/47/Kolumne-Konjunktur/komplettansicht?print=true
Manager: Dieses Jahr vergisst keiner | ZEIT ONLINE;1;Burkhard Schwenker: Dass wir keine Zahlen mehr haben, keine objektiven Indikatoren, die uns eine Richtung geben können. Das hat weitreichende Konsequenzen. Zum Beispiel für die Frage, wie Unternehmen planen. Oder dafür, wie ein Chef führen muss, welche Werte entscheidend sind.;http://www.zeit.de/2009/48/Interview-Schwenker/komplettansicht?print=true
Manager: Dieses Jahr vergisst keiner | ZEIT ONLINE;2;Schwenker: Ich habe etwa verfolgt, wie der Internationale Währungsfonds noch im Oktober 2008 vorausgesagt hat, die Weltwirtschaft werde im Jahr 2009 um drei Prozent wachsen. Im Januar lag die Prognose bereits bei minus 0,5 Prozent, im April dann bei minus 1,3. Eine Differenz von mehr als vier Prozentpunkten – eigentlich undenkbar! Das macht Prognosen per se hinfällig, auch jetzt für den Aufschwung.;http://www.zeit.de/2009/48/Interview-Schwenker/komplettansicht?print=true
Manager: Dieses Jahr vergisst keiner | ZEIT ONLINE;3;Schwenker: Da es keine verlässlichen Zahlen mehr gibt, muss man Mut zur eigenen Meinung haben. Man muss seine Entscheidungen anders begründen, kann sie nicht mehr eindeutig aus Konjunkturdaten, Börsenentwicklungen oder internen Budgetplanungen herleiten.;http://www.zeit.de/2009/48/Interview-Schwenker/komplettansicht?print=true
Manager: Dieses Jahr vergisst keiner | ZEIT ONLINE;4;Schwenker: Zuerst haben sich alle kurzfristig angepasst und sind auf Sicht gefahren. Das war auch richtig, und es war möglich, weil zum Beispiel Kurzarbeitsregeln die Anpassung sehr unterstützt haben.;http://www.zeit.de/2009/48/Interview-Schwenker/komplettansicht?print=true
Manager: Dieses Jahr vergisst keiner | ZEIT ONLINE;5;Schwenker: Genau! Wir brauchen neue Instrumente, beispielsweise Szenarien. Bekommen wir einen Aufschwung? Wie sieht der aus? Profitieren die deutschen Firmen davon? Was ist europaweit zu erwarten? Am Ende, wenn sie mehrere Szenarien durchdacht haben, müssen Unternehmensführer klar entscheiden und eine strategische Entscheidung darüber fällen, was sie langfristig für am wahrscheinlichsten halten. Deshalb ist für mich auch das derzeit gängige W-Szenario nicht befriedigend. Es geht rauf, könnte aber auch wieder runter gehen hilft nicht, Klarheit zu vermitteln. Die aber erwarten die Menschen in den Unternehmen.;http://www.zeit.de/2009/48/Interview-Schwenker/komplettansicht?print=true
Manager: Dieses Jahr vergisst keiner | ZEIT ONLINE;6;Schwenker: Dieses Jahr vergisst keiner – und es hätte auch keiner vermisst. Es hat das Verhältnis der Wirtschaftsführer zu Risiken verändert.;http://www.zeit.de/2009/48/Interview-Schwenker/komplettansicht?print=true
