"",2005-11-16,2005-12-16,2006-01-16,2006-02-16,2006-03-28,2006-06-16,2006-06-26,2006-07-03,2006-07-17,2006-08-16,2006-09-14,2006-10-16,2006-11-17,2006-12-15,2007-01-16,2007-02-16,2007-03-21,2007-04-16,2007-05-10,2007-06-15,2007-07-13,2007-08-16,2007-09-14,2007-10-15,2007-11-16,2007-12-14,2008-01-16,2008-02-15,2008-03-17,2008-04-14,2008-05-16,2008-06-19,2008-07-14,2008-08-15,2008-09-16,2008-10-16,2008-11-17,2008-12-16,2009-01-16,2009-02-16,2009-03-16,2010-03-04,2010-03-15,2010-04-16,2010-05-17,2010-06-15,2010-07-14,2010-08-16,2010-09-15,2010-10-15,2010-11-15,2010-12-14,2011-01-17,2011-02-14,2011-03-17,2011-04-15,2011-05-16,2011-06-15,2011-07-15,2011-08-15,2011-09-15,2011-10-17,2011-11-14,2011-12-15,2012-01-16,2012-02-14,2012-03-15,2012-04-16,2012-05-14,2012-06-15,2012-07-16,2012-08-15,2012-09-17,2012-10-15,2012-11-14,2012-12-17,2013-01-16,2013-02-15,2013-04-15,2013-05-15,2013-06-17,2013-07-15,2013-08-12,2013-09-16,2013-10-15,2013-11-15,2013-12-16,2014-01-16,2014-02-17,2014-03-17,2014-04-15,2014-05-15,2014-06-16,2014-07-15,2014-08-15,2014-09-15,2014-10-15,2014-11-17,2014-12-15,2015-01-16,2015-02-17
2001-04,98.40,98.40,98.40,98.40,98.40,98.35,98.35,98.35,98.35,98.35,98.35,98.34,98.42,98.42,98.42,98.42,98.42,98.42,98.24,98.24,98.24,98.24,98.24,98.24,98.25,98.25,98.25,98.22,98.22,98.22,98.32,98.32,98.32,98.32,98.32,98.32,98.32,98.32,98.32,98.32,98.32,107.29,107.29,107.29,107.29,107.29,107.29,107.29,107.29,107.29,107.29,107.29,107.29,107.29,107.29,107.29,107.29,107.29,107.29,107.29,107.29,107.29,107.29,107.29,107.29,107.29,107.29,107.29,107.29,107.29,107.29,107.29,107.29,107.29,107.29,107.29,107.29,107.29,109.88,109.88,109.88,109.88,109.88,109.88,109.88,109.88,109.88,109.88,109.88,109.88,109.88,109.88,109.88,109.88,109.88,109.88,109.88,109.88,109.88,109.88,109.88
2001-05,99.08,99.08,99.08,99.08,99.08,99.35,99.35,99.35,99.35,99.35,99.35,99.36,99.16,99.16,99.16,99.16,99.16,99.16,99.06,99.06,99.06,99.06,99.03,99.03,99.06,99.06,99.06,99.05,99.05,99.05,99.23,99.23,99.23,99.23,99.23,99.23,99.23,99.23,99.23,99.23,99.23,108.28,108.28,108.28,108.28,108.28,108.28,108.28,108.28,108.28,108.28,108.28,108.28,108.28,108.28,108.28,108.28,108.28,108.28,108.28,108.28,108.28,108.28,108.28,108.28,108.28,108.28,108.28,108.28,108.28,108.28,108.28,108.28,108.28,108.28,108.28,108.28,108.28,110.90,110.90,110.90,110.90,110.90,110.90,110.90,110.90,110.90,110.90,110.90,110.90,110.90,110.90,110.90,110.90,110.90,110.90,110.90,110.90,110.90,110.90,110.90
2001-06,99.14,99.14,99.14,99.14,99.14,99.10,99.10,99.10,99.10,99.10,99.10,99.08,99.04,99.03,99.03,99.03,99.03,99.03,99.04,99.04,99.04,99.04,99.02,99.02,99.03,99.03,99.03,99.00,99.00,99.00,98.35,98.35,98.35,98.35,98.35,98.35,98.35,98.35,98.35,98.35,98.35,107.32,107.32,107.32,107.32,107.32,107.32,107.32,107.32,107.32,107.32,107.32,107.32,107.32,107.32,107.32,107.32,107.32,107.32,107.32,107.32,107.32,107.32,107.32,107.32,107.32,107.32,107.32,107.32,107.32,107.32,107.32,107.32,107.32,107.32,107.32,107.32,107.32,109.91,109.91,109.91,109.91,109.91,109.91,109.91,109.91,109.91,109.91,109.91,109.91,109.91,109.91,109.91,109.91,109.91,109.91,109.91,109.91,109.91,109.91,109.91
2001-07,98.31,98.31,98.31,98.31,98.31,98.34,98.34,98.34,98.34,98.34,98.34,98.33,98.33,98.32,98.32,98.32,98.32,98.32,98.32,98.32,98.32,98.32,98.30,98.30,98.29,98.29,98.29,98.29,98.29,98.29,98.35,98.35,98.35,98.35,98.35,98.35,98.35,98.35,98.35,98.35,98.35,107.32,107.32,107.32,107.32,107.32,107.32,107.32,107.32,107.32,107.32,107.32,107.32,107.32,107.32,107.32,107.32,107.32,107.32,107.32,107.32,107.32,107.32,107.32,107.32,107.32,107.32,107.32,107.32,107.32,107.32,107.32,107.32,107.32,107.32,107.32,107.32,107.32,109.91,109.91,109.91,109.91,109.91,109.91,109.91,109.91,109.91,109.91,109.91,109.91,109.91,109.91,109.91,109.91,109.91,109.91,109.91,109.91,109.91,109.91,109.91
2001-08,101.00,101.00,101.00,101.00,101.00,101.05,101.05,101.05,101.05,101.05,101.05,101.06,101.07,101.06,101.06,101.06,101.06,101.06,101.08,101.08,101.08,101.08,101.07,101.07,101.07,101.07,101.07,101.09,101.09,101.09,101.12,101.12,101.12,101.12,101.12,101.12,101.12,101.12,101.12,101.12,101.12,110.34,110.34,110.34,110.34,110.34,110.34,110.34,110.34,110.34,110.34,110.34,110.34,110.34,110.34,110.34,110.34,110.34,110.34,110.34,110.34,110.34,110.34,110.34,110.34,110.34,110.34,110.34,110.34,110.34,110.34,110.34,110.34,110.34,110.34,110.34,110.34,110.34,113.01,113.01,113.01,113.01,113.01,113.01,113.01,113.01,113.01,113.01,113.01,113.01,113.01,113.01,113.01,113.01,113.01,113.01,113.01,113.01,113.01,113.01,113.01
2001-09,99.35,99.35,99.35,99.35,99.35,99.34,99.34,99.34,99.34,99.34,99.34,99.34,99.23,99.22,99.22,99.22,99.22,99.22,99.28,99.28,99.28,99.28,99.27,99.27,99.25,99.25,99.25,99.25,99.25,99.25,99.07,99.07,99.07,99.07,99.07,99.07,99.07,99.07,99.07,99.07,99.07,108.11,108.11,108.11,108.11,108.11,108.11,108.11,108.11,108.11,108.11,108.11,108.11,108.11,108.11,108.11,108.11,108.11,108.11,108.11,108.11,108.11,108.11,108.11,108.11,108.11,108.11,108.11,108.11,108.11,108.11,108.11,108.11,108.11,108.11,108.11,108.11,108.11,110.72,110.72,110.72,110.72,110.72,110.72,110.72,110.72,110.72,110.72,110.72,110.72,110.72,110.72,110.72,110.72,110.72,110.72,110.72,110.72,110.72,110.72,110.72
2001-10,98.01,98.01,98.01,98.01,98.01,97.79,97.79,97.79,97.79,97.79,97.79,97.77,97.77,97.80,97.80,97.80,97.80,97.80,98.03,98.03,98.03,98.03,98.03,98.03,98.02,98.02,98.02,98.05,98.05,98.05,98.49,98.49,98.49,98.49,98.49,98.49,98.49,98.49,98.49,98.49,98.49,107.47,107.47,107.47,107.47,107.47,107.47,107.47,107.47,107.47,107.47,107.47,107.47,107.47,107.47,107.47,107.47,107.47,107.47,107.47,107.47,107.47,107.47,107.47,107.47,107.47,107.47,107.47,107.47,107.47,107.47,107.47,107.47,107.47,107.47,107.47,107.47,107.47,110.07,110.07,110.07,110.07,110.07,110.07,110.07,110.07,110.07,110.07,110.07,110.07,110.07,110.07,110.07,110.07,110.07,110.07,110.07,110.07,110.07,110.07,110.07
2001-11,96.50,96.50,96.50,96.50,96.50,96.51,96.51,96.51,96.51,96.51,96.51,96.51,96.52,96.52,96.52,96.52,96.52,96.52,96.53,96.53,96.53,96.53,96.55,96.55,96.52,96.52,96.52,96.59,96.59,96.59,95.62,95.62,95.62,95.62,95.62,95.62,95.62,95.62,95.62,95.62,95.62,104.34,104.34,104.34,104.34,104.34,104.34,104.34,104.34,104.34,104.34,104.34,104.34,104.34,104.34,104.34,104.34,104.34,104.34,104.34,104.34,104.34,104.34,104.34,104.34,104.34,104.34,104.34,104.34,104.34,104.34,104.34,104.34,104.34,104.34,104.34,104.34,104.34,106.86,106.86,106.86,106.86,106.86,106.86,106.86,106.86,106.86,106.86,106.86,106.86,106.86,106.86,106.86,106.86,106.86,106.86,106.86,106.86,106.86,106.86,106.86
2001-12,97.57,97.57,97.57,97.57,97.57,97.48,97.48,97.48,97.48,97.48,97.48,97.49,97.56,97.56,97.56,97.56,97.56,97.56,97.53,97.53,97.53,97.53,97.61,97.61,97.59,97.59,97.59,97.24,97.24,97.24,97.15,97.15,97.15,97.15,97.15,97.15,97.15,97.15,97.15,97.15,97.15,106.01,106.01,106.01,106.01,106.01,106.01,106.01,106.01,106.01,106.01,106.01,106.01,106.01,106.01,106.01,106.01,106.01,106.01,106.01,106.01,106.01,106.01,106.01,106.01,106.01,106.01,106.01,106.01,106.01,106.01,106.01,106.01,106.01,106.01,106.01,106.01,106.01,108.57,108.57,108.57,108.57,108.57,108.57,108.57,108.57,108.57,108.57,108.57,108.57,108.57,108.57,108.57,108.57,108.57,108.57,108.57,108.57,108.57,108.57,108.57
2002-01,97.58,97.58,97.58,97.58,97.58,97.60,97.60,97.60,97.60,97.60,97.60,97.62,97.68,97.69,97.69,97.69,97.69,97.69,97.59,97.59,97.59,97.59,97.61,97.61,97.60,97.60,97.60,97.60,97.60,97.60,97.29,97.29,97.29,97.29,97.29,97.29,97.29,97.29,97.29,97.29,97.29,106.17,106.17,106.17,106.17,106.17,106.17,106.17,106.17,106.17,106.17,106.17,106.17,106.17,106.17,106.17,106.17,106.17,106.17,106.17,106.17,106.17,106.17,106.17,106.17,106.17,106.17,106.17,106.17,106.17,106.17,106.17,106.17,106.17,106.17,106.17,106.17,106.17,108.74,108.74,108.74,108.74,108.74,108.74,108.74,108.74,108.74,108.74,108.74,108.74,108.74,108.74,108.74,108.74,108.74,108.74,108.74,108.74,108.74,108.74,108.74
2002-02,96.66,96.66,96.66,96.66,96.66,96.51,96.51,96.51,96.51,96.51,96.51,96.51,96.54,96.54,96.54,96.54,96.54,96.54,96.33,96.33,96.33,96.33,96.35,96.35,96.35,96.35,96.35,96.33,96.33,96.33,96.42,96.42,96.42,96.42,96.42,96.42,96.42,96.42,96.42,96.42,96.42,105.22,105.22,105.22,105.22,105.22,105.22,105.22,105.22,105.22,105.22,105.22,105.22,105.22,105.22,105.22,105.22,105.22,105.22,105.22,105.22,105.22,105.22,105.22,105.22,105.22,105.22,105.22,105.22,105.22,105.22,105.22,105.22,105.22,105.22,105.22,105.22,105.22,107.76,107.76,107.76,107.76,107.76,107.76,107.76,107.76,107.76,107.76,107.76,107.76,107.76,107.76,107.76,107.76,107.76,107.76,107.76,107.76,107.76,107.76,107.76
2002-03,96.50,96.50,96.50,96.50,96.50,96.42,96.42,96.42,96.42,96.42,96.42,96.41,96.47,96.47,96.47,96.47,96.47,96.47,96.34,96.34,96.34,96.34,96.32,96.32,96.33,96.33,96.33,96.28,96.28,96.28,96.51,96.51,96.51,96.51,96.51,96.51,96.51,96.51,96.51,96.51,96.51,105.31,105.31,105.31,105.31,105.31,105.31,105.31,105.31,105.31,105.31,105.31,105.31,105.31,105.31,105.31,105.31,105.31,105.31,105.31,105.31,105.31,105.31,105.31,105.31,105.31,105.31,105.31,105.31,105.31,105.31,105.31,105.31,105.31,105.31,105.31,105.31,105.31,107.86,107.86,107.86,107.86,107.86,107.86,107.86,107.86,107.86,107.86,107.86,107.86,107.86,107.86,107.86,107.86,107.86,107.86,107.86,107.86,107.86,107.86,107.86
2002-04,95.66,95.66,95.66,95.66,95.66,95.62,95.62,95.62,95.62,95.62,95.62,95.62,95.75,95.75,95.75,95.75,95.75,95.75,95.48,95.48,95.48,95.48,95.50,95.50,95.54,95.54,95.54,95.53,95.53,95.53,95.47,95.47,95.47,95.47,95.47,95.47,95.47,95.47,95.47,95.47,95.47,104.18,104.18,104.18,104.18,104.18,104.18,104.18,104.18,104.18,104.18,104.18,104.18,104.18,104.18,104.18,104.18,104.18,104.18,104.18,104.18,104.18,104.18,104.18,104.18,104.18,104.18,104.18,104.18,104.18,104.18,104.18,104.18,104.18,104.18,104.18,104.18,104.18,106.70,106.70,106.70,106.70,106.70,106.70,106.70,106.70,106.70,106.70,106.70,106.70,106.70,106.70,106.70,106.70,106.70,106.70,106.70,106.70,106.70,106.70,106.70
2002-05,93.10,93.10,93.10,93.10,93.10,93.35,93.35,93.35,93.35,93.35,93.35,93.35,93.10,93.10,93.10,93.10,93.10,93.10,92.98,92.98,92.98,92.98,92.91,92.91,92.95,92.95,92.95,92.92,92.92,92.92,93.28,93.28,93.28,93.28,93.28,93.28,93.28,93.28,93.28,93.28,93.28,101.79,101.79,101.79,101.79,101.79,101.79,101.79,101.79,101.79,101.79,101.79,101.79,101.79,101.79,101.79,101.79,101.79,101.79,101.79,101.79,101.79,101.79,101.79,101.79,101.79,101.79,101.79,101.79,101.79,101.79,101.79,101.79,101.79,101.79,101.79,101.79,101.79,104.25,104.25,104.25,104.25,104.25,104.25,104.25,104.25,104.25,104.25,104.25,104.25,104.25,104.25,104.25,104.25,104.25,104.25,104.25,104.25,104.25,104.25,104.25
2002-06,95.62,95.62,95.62,95.62,95.62,95.57,95.57,95.57,95.57,95.57,95.57,95.55,95.55,95.53,95.53,95.53,95.53,95.53,95.54,95.54,95.54,95.54,95.49,95.49,95.52,95.52,95.52,95.49,95.49,95.49,94.60,94.60,94.60,94.60,94.60,94.60,94.60,94.60,94.60,94.60,94.60,103.23,103.23,103.23,103.23,103.23,103.23,103.23,103.23,103.23,103.23,103.23,103.23,103.23,103.23,103.23,103.23,103.23,103.23,103.23,103.23,103.23,103.23,103.23,103.23,103.23,103.23,103.23,103.23,103.23,103.23,103.23,103.23,103.23,103.23,103.23,103.23,103.23,105.73,105.73,105.73,105.73,105.73,105.73,105.73,105.73,105.73,105.73,105.73,105.73,105.73,105.73,105.73,105.73,105.73,105.73,105.73,105.73,105.73,105.73,105.73
2002-07,94.69,94.69,94.69,94.69,94.69,94.75,94.75,94.75,94.75,94.75,94.75,94.74,94.78,94.77,94.77,94.77,94.77,94.77,94.74,94.74,94.74,94.74,94.75,94.75,94.78,94.78,94.78,94.79,94.79,94.79,94.80,94.80,94.80,94.80,94.80,94.80,94.80,94.80,94.80,94.80,94.80,103.45,103.45,103.45,103.45,103.45,103.45,103.45,103.45,103.45,103.45,103.45,103.45,103.45,103.45,103.45,103.45,103.45,103.45,103.45,103.45,103.45,103.45,103.45,103.45,103.45,103.45,103.45,103.45,103.45,103.45,103.45,103.45,103.45,103.45,103.45,103.45,103.45,105.95,105.95,105.95,105.95,105.95,105.95,105.95,105.95,105.95,105.95,105.95,105.95,105.95,105.95,105.95,105.95,105.95,105.95,105.95,105.95,105.95,105.95,105.95
2002-08,96.89,96.89,96.89,96.89,96.89,96.95,96.95,96.95,96.95,96.95,96.95,96.97,96.93,96.92,96.92,96.92,96.92,96.92,96.94,96.94,96.94,96.94,96.93,96.93,96.90,96.90,96.90,96.90,96.90,96.90,97.09,97.09,97.09,97.09,97.09,97.09,97.09,97.09,97.09,97.09,97.09,105.95,105.95,105.95,105.95,105.95,105.95,105.95,105.95,105.95,105.95,105.95,105.95,105.95,105.95,105.95,105.95,105.95,105.95,105.95,105.95,105.95,105.95,105.95,105.95,105.95,105.95,105.95,105.95,105.95,105.95,105.95,105.95,105.95,105.95,105.95,105.95,105.95,108.51,108.51,108.51,108.51,108.51,108.51,108.51,108.51,108.51,108.51,108.51,108.51,108.51,108.51,108.51,108.51,108.51,108.51,108.51,108.51,108.51,108.51,108.51
2002-09,95.05,95.05,95.05,95.05,95.05,95.07,95.07,95.07,95.07,95.07,95.07,95.08,94.97,94.96,94.96,94.96,94.96,94.96,94.99,94.99,94.99,94.99,94.99,94.99,94.93,94.93,94.93,94.97,94.97,94.97,94.64,94.64,94.64,94.64,94.64,94.64,94.64,94.64,94.64,94.64,94.64,103.27,103.27,103.27,103.27,103.27,103.27,103.27,103.27,103.27,103.27,103.27,103.27,103.27,103.27,103.27,103.27,103.27,103.27,103.27,103.27,103.27,103.27,103.27,103.27,103.27,103.27,103.27,103.27,103.27,103.27,103.27,103.27,103.27,103.27,103.27,103.27,103.27,105.77,105.77,105.77,105.77,105.77,105.77,105.77,105.77,105.77,105.77,105.77,105.77,105.77,105.77,105.77,105.77,105.77,105.77,105.77,105.77,105.77,105.77,105.77
2002-10,93.64,93.64,93.64,93.64,93.64,93.36,93.36,93.36,93.36,93.36,93.36,93.31,93.31,93.36,93.36,93.36,93.36,93.36,93.64,93.64,93.64,93.64,93.65,93.65,93.63,93.63,93.63,93.70,93.70,93.70,94.31,94.31,94.31,94.31,94.31,94.31,94.31,94.31,94.31,94.31,94.31,102.91,102.91,102.91,102.91,102.91,102.91,102.91,102.91,102.91,102.91,102.91,102.91,102.91,102.91,102.91,102.91,102.91,102.91,102.91,102.91,102.91,102.91,102.91,102.91,102.91,102.91,102.91,102.91,102.91,102.91,102.91,102.91,102.91,102.91,102.91,102.91,102.91,105.40,105.40,105.40,105.40,105.40,105.40,105.40,105.40,105.40,105.40,105.40,105.40,105.40,105.40,105.40,105.40,105.40,105.40,105.40,105.40,105.40,105.40,105.40
2002-11,94.62,94.62,94.62,94.62,94.62,94.63,94.63,94.63,94.63,94.63,94.63,94.62,94.59,94.59,94.59,94.59,94.59,94.59,94.64,94.64,94.64,94.64,94.66,94.66,94.62,94.62,94.62,94.71,94.71,94.71,93.63,93.63,93.63,93.63,93.63,93.63,93.63,93.63,93.63,93.63,93.63,102.17,102.17,102.17,102.17,102.17,102.17,102.17,102.17,102.17,102.17,102.17,102.17,102.17,102.17,102.17,102.17,102.17,102.17,102.17,102.17,102.17,102.17,102.17,102.17,102.17,102.17,102.17,102.17,102.17,102.17,102.17,102.17,102.17,102.17,102.17,102.17,102.17,104.64,104.64,104.64,104.64,104.64,104.64,104.64,104.64,104.64,104.64,104.64,104.64,104.64,104.64,104.64,104.64,104.64,104.64,104.64,104.64,104.64,104.64,104.64
2002-12,93.82,93.82,93.82,93.82,93.82,93.90,93.90,93.90,93.90,93.90,93.90,93.92,94.00,94.00,94.00,94.00,94.00,94.00,94.00,94.00,94.00,94.00,94.08,94.08,94.07,94.07,94.07,93.80,93.80,93.80,93.76,93.76,93.76,93.76,93.76,93.76,93.76,93.76,93.76,93.76,93.76,102.31,102.31,102.31,102.31,102.31,102.31,102.31,102.31,102.31,102.31,102.31,102.31,102.31,102.31,102.31,102.31,102.31,102.31,102.31,102.31,102.31,102.31,102.31,102.31,102.31,102.31,102.31,102.31,102.31,102.31,102.31,102.31,102.31,102.31,102.31,102.31,102.31,104.78,104.78,104.78,104.78,104.78,104.78,104.78,104.78,104.78,104.78,104.78,104.78,104.78,104.78,104.78,104.78,104.78,104.78,104.78,104.78,104.78,104.78,104.78
2003-01,93.57,93.57,93.57,93.57,93.57,93.62,93.62,93.62,93.62,93.62,93.62,93.65,93.70,93.71,93.71,93.71,93.71,93.71,93.56,93.56,93.56,93.56,93.58,93.58,93.58,93.58,93.58,93.56,93.56,93.56,93.88,93.88,93.88,93.88,93.88,93.88,93.88,93.88,93.88,93.88,93.88,102.44,102.44,102.44,102.44,102.44,102.44,102.44,102.44,102.44,102.44,102.44,102.44,102.44,102.44,102.44,102.44,102.44,102.44,102.44,102.44,102.44,102.44,102.44,102.44,102.44,102.44,102.44,102.44,102.44,102.44,102.44,102.44,102.44,102.44,102.44,102.44,102.44,104.92,104.92,104.92,104.92,104.92,104.92,104.92,104.92,104.92,104.92,104.92,104.92,104.92,104.92,104.92,104.92,104.92,104.92,104.92,104.92,104.92,104.92,104.92
2003-02,95.46,95.46,95.46,95.46,95.46,95.26,95.26,95.26,95.26,95.26,95.26,95.26,95.31,95.31,95.31,95.31,95.31,95.31,95.00,95.00,95.00,95.00,95.02,95.02,95.03,95.03,95.03,95.01,95.01,95.01,95.01,95.01,95.01,95.01,95.01,95.01,95.01,95.01,95.01,95.01,95.01,103.68,103.68,103.68,103.68,103.68,103.68,103.68,103.68,103.68,103.68,103.68,103.68,103.68,103.68,103.68,103.68,103.68,103.68,103.68,103.68,103.68,103.68,103.68,103.68,103.68,103.68,103.68,103.68,103.68,103.68,103.68,103.68,103.68,103.68,103.68,103.68,103.68,106.19,106.19,106.19,106.19,106.19,106.19,106.19,106.19,106.19,106.19,106.19,106.19,106.19,106.19,106.19,106.19,106.19,106.19,106.19,106.19,106.19,106.19,106.19
2003-03,95.19,95.19,95.19,95.19,95.19,95.10,95.10,95.10,95.10,95.10,95.10,95.12,95.27,95.26,95.26,95.26,95.26,95.26,95.07,95.07,95.07,95.07,95.03,95.03,95.03,95.03,95.03,94.99,94.99,94.99,94.48,94.48,94.48,94.48,94.48,94.48,94.48,94.48,94.48,94.48,94.48,103.10,103.10,103.10,103.10,103.10,103.10,103.10,103.10,103.10,103.10,103.10,103.10,103.10,103.10,103.10,103.10,103.10,103.10,103.10,103.10,103.10,103.10,103.10,103.10,103.10,103.10,103.10,103.10,103.10,103.10,103.10,103.10,103.10,103.10,103.10,103.10,103.10,105.59,105.59,105.59,105.59,105.59,105.59,105.59,105.59,105.59,105.59,105.59,105.59,105.59,105.59,105.59,105.59,105.59,105.59,105.59,105.59,105.59,105.59,105.59
2003-04,94.13,94.13,94.13,94.13,94.13,94.07,94.07,94.07,94.07,94.07,94.07,94.05,94.11,94.11,94.11,94.11,94.11,94.11,93.76,93.76,93.76,93.76,93.81,93.81,93.85,93.85,93.85,93.83,93.83,93.83,94.34,94.34,94.34,94.34,94.34,94.34,94.34,94.34,94.34,94.34,94.34,102.95,102.95,102.95,102.95,102.95,102.95,102.95,102.95,102.95,102.95,102.95,102.95,102.95,102.95,102.95,102.95,102.95,102.95,102.95,102.95,102.95,102.95,102.95,102.95,102.95,102.95,102.95,102.95,102.95,102.95,102.95,102.95,102.95,102.95,102.95,102.95,102.95,105.44,105.44,105.44,105.44,105.44,105.44,105.44,105.44,105.44,105.44,105.44,105.44,105.44,105.44,105.44,105.44,105.44,105.44,105.44,105.44,105.44,105.44,105.44
2003-05,95.39,95.39,95.39,95.39,95.39,95.67,95.67,95.67,95.67,95.67,95.67,95.68,95.43,95.42,95.42,95.42,95.42,95.42,95.27,95.27,95.27,95.27,95.18,95.18,95.23,95.23,95.23,95.20,95.20,95.20,95.46,95.46,95.46,95.46,95.46,95.46,95.46,95.46,95.46,95.46,95.46,104.17,104.17,104.17,104.17,104.17,104.17,104.17,104.17,104.17,104.17,104.17,104.17,104.17,104.17,104.17,104.17,104.17,104.17,104.17,104.17,104.17,104.17,104.17,104.17,104.17,104.17,104.17,104.17,104.17,104.17,104.17,104.17,104.17,104.17,104.17,104.17,104.17,106.69,106.69,106.69,106.69,106.69,106.69,106.69,106.69,106.69,106.69,106.69,106.69,106.69,106.69,106.69,106.69,106.69,106.69,106.69,106.69,106.69,106.69,106.69
2003-06,94.32,94.32,94.32,94.32,94.32,94.25,94.25,94.25,94.25,94.25,94.25,94.22,94.20,94.19,94.19,94.19,94.19,94.19,94.20,94.20,94.20,94.20,94.11,94.11,94.16,94.16,94.16,94.12,94.12,94.12,94.80,94.80,94.80,94.80,94.80,94.80,94.80,94.80,94.80,94.80,94.80,103.45,103.45,103.45,103.45,103.45,103.45,103.45,103.45,103.45,103.45,103.45,103.45,103.45,103.45,103.45,103.45,103.45,103.45,103.45,103.45,103.45,103.45,103.45,103.45,103.45,103.45,103.45,103.45,103.45,103.45,103.45,103.45,103.45,103.45,103.45,103.45,103.45,105.95,105.95,105.95,105.95,105.95,105.95,105.95,105.95,105.95,105.95,105.95,105.95,105.95,105.95,105.95,105.95,105.95,105.95,105.95,105.95,105.95,105.95,105.95
2003-07,92.99,92.99,92.99,92.99,92.99,93.05,93.05,93.05,93.05,93.05,93.05,93.04,93.08,93.07,93.07,93.07,93.07,93.07,93.00,93.00,93.00,93.00,93.03,93.03,93.11,93.11,93.11,93.10,93.10,93.10,93.43,93.43,93.43,93.43,93.43,93.43,93.43,93.43,93.43,93.43,93.43,101.95,101.95,101.95,101.95,101.95,101.95,101.95,101.95,101.95,101.95,101.95,101.95,101.95,101.95,101.95,101.95,101.95,101.95,101.95,101.95,101.95,101.95,101.95,101.95,101.95,101.95,101.95,101.95,101.95,101.95,101.95,101.95,101.95,101.95,101.95,101.95,101.95,104.41,104.41,104.41,104.41,104.41,104.41,104.41,104.41,104.41,104.41,104.41,104.41,104.41,104.41,104.41,104.41,104.41,104.41,104.41,104.41,104.41,104.41,104.41
2003-08,92.21,92.21,92.21,92.21,92.21,92.27,92.27,92.27,92.27,92.27,92.27,92.30,92.22,92.20,92.20,92.20,92.20,92.20,92.22,92.22,92.22,92.22,92.21,92.21,92.14,92.14,92.14,92.12,92.12,92.12,91.49,91.49,91.49,91.49,91.49,91.49,91.49,91.49,91.49,91.49,91.49,99.84,99.84,99.84,99.84,99.84,99.84,99.84,99.84,99.84,99.84,99.84,99.84,99.84,99.84,99.84,99.84,99.84,99.84,99.84,99.84,99.84,99.84,99.84,99.84,99.84,99.84,99.84,99.84,99.84,99.84,99.84,99.84,99.84,99.84,99.84,99.84,99.84,102.25,102.25,102.25,102.25,102.25,102.25,102.25,102.25,102.25,102.25,102.25,102.25,102.25,102.25,102.25,102.25,102.25,102.25,102.25,102.25,102.25,102.25,102.25
2003-09,92.39,92.39,92.39,92.39,92.39,92.44,92.44,92.44,92.44,92.44,92.44,92.46,92.35,92.33,92.33,92.33,92.33,92.33,92.30,92.30,92.30,92.30,92.30,92.30,92.21,92.21,92.21,92.28,92.28,92.28,92.69,92.69,92.69,92.69,92.69,92.69,92.69,92.69,92.69,92.69,92.69,101.15,101.15,101.15,101.15,101.15,101.15,101.15,101.15,101.15,101.15,101.15,101.15,101.15,101.15,101.15,101.15,101.15,101.15,101.15,101.15,101.15,101.15,101.15,101.15,101.15,101.15,101.15,101.15,101.15,101.15,101.15,101.15,101.15,101.15,101.15,101.15,101.15,103.59,103.59,103.59,103.59,103.59,103.59,103.59,103.59,103.59,103.59,103.59,103.59,103.59,103.59,103.59,103.59,103.59,103.59,103.59,103.59,103.59,103.59,103.59
2003-10,93.50,93.50,93.50,93.50,93.50,93.15,93.15,93.15,93.15,93.15,93.15,93.08,93.08,93.14,93.14,93.14,93.14,93.14,93.45,93.45,93.45,93.45,93.46,93.46,93.43,93.43,93.43,93.55,93.55,93.55,92.90,92.90,92.90,92.90,92.90,92.90,92.90,92.90,92.90,92.90,92.90,101.37,101.37,101.37,101.37,101.37,101.37,101.37,101.37,101.37,101.37,101.37,101.37,101.37,101.37,101.37,101.37,101.37,101.37,101.37,101.37,101.37,101.37,101.37,101.37,101.37,101.37,101.37,101.37,101.37,101.37,101.37,101.37,101.37,101.37,101.37,101.37,101.37,103.82,103.82,103.82,103.82,103.82,103.82,103.82,103.82,103.82,103.82,103.82,103.82,103.82,103.82,103.82,103.82,103.82,103.82,103.82,103.82,103.82,103.82,103.82
2003-11,93.53,93.53,93.53,93.53,93.53,93.55,93.55,93.55,93.55,93.55,93.55,93.53,93.49,93.49,93.49,93.49,93.49,93.49,93.51,93.51,93.51,93.51,93.53,93.53,93.49,93.49,93.49,93.63,93.63,93.63,94.27,94.27,94.27,94.27,94.27,94.27,94.27,94.27,94.27,94.27,94.27,102.87,102.87,102.87,102.87,102.87,102.87,102.87,102.87,102.87,102.87,102.87,102.87,102.87,102.87,102.87,102.87,102.87,102.87,102.87,102.87,102.87,102.87,102.87,102.87,102.87,102.87,102.87,102.87,102.87,102.87,102.87,102.87,102.87,102.87,102.87,102.87,102.87,105.36,105.36,105.36,105.36,105.36,105.36,105.36,105.36,105.36,105.36,105.36,105.36,105.36,105.36,105.36,105.36,105.36,105.36,105.36,105.36,105.36,105.36,105.36
