"",2005-11-18,2005-12-16,2006-01-24,2006-02-17,2006-03-29,2006-04-24,2006-05-19,2006-06-23,2006-07-14,2006-08-21,2006-09-15,2006-10-23,2006-11-17,2006-12-18,2007-01-22,2007-02-19,2007-03-26,2007-04-23,2007-05-21,2007-06-18,2007-07-20,2007-08-13,2007-08-20,2007-09-18,2007-10-19,2007-11-16,2007-12-17,2008-01-28,2008-02-18,2008-03-17,2008-04-21,2008-05-19,2008-06-23,2008-07-21,2008-08-18,2008-09-22,2008-10-20,2008-11-19,2009-01-19,2009-03-24,2009-04-20,2009-05-19,2009-06-20,2009-08-20,2009-09-21,2009-10-19,2009-11-19,2010-01-18,2010-02-18,2010-03-22,2010-08-19,2010-09-20,2010-10-18,2010-11-18,2011-01-17,2011-02-21,2011-03-21,2011-04-18,2011-05-20,2011-06-20,2011-07-18,2011-08-22,2011-09-19,2011-10-17,2011-11-21,2011-12-19,2012-01-23,2012-02-20,2012-03-19,2012-04-23,2012-05-23,2012-06-18,2012-07-23,2012-08-20,2012-09-24,2012-10-22,2012-11-19,2012-12-17,2013-01-21,2013-02-18,2013-03-18,2013-04-22,2013-05-21,2013-06-17,2013-07-22,2013-08-19,2013-09-23,2013-10-21,2013-11-18,2013-12-16,2014-01-27,2014-02-17,2014-03-24,2014-04-28,2014-05-19,2014-06-16,2014-07-21,2014-08-18,2014-09-22,2014-10-20,2014-11-17,2014-12-15,2015-01-19,2015-02-16
1992-09,71.850,71.850,71.850,71.850,71.840,71.840,71.840,71.840,71.840,71.850,71.850,71.850,71.840,71.840,71.84,71.840,71.840,71.860,71.860,71.860,71.870,71.870,71.870,71.860,71.860,71.860,71.860,71.860,71.860,71.860,71.850,71.890,71.890,71.890,71.890,71.890,71.890,71.890,71.520,71.530,71.530,71.530,71.530,71.530,71.530,71.530,71.530,71.530,71.530,71.530,71.540,71.540,71.540,71.540,71.540,71.540,71.540,71.540,71.540,71.540,71.480,71.480,64.640,64.640,64.580,64.580,64.580,64.580,64.570,64.570,64.580,64.580,64.580,64.580,64.580,64.580,64.580,64.580,64.580,64.590,64.590,64.410,64.590,64.590,64.340,64.420,64.420,64.420,64.420,64.420,64.430,64.420,64.450,64.420,64.420,64.410,64.410,64.410,57.200,57.200,57.200,57.190,57.190,57.190
1992-10,72.040,72.040,72.040,72.040,72.040,72.040,72.040,72.040,72.040,72.040,72.040,72.040,72.040,72.040,72.04,72.040,72.040,72.060,72.060,72.060,72.060,72.060,72.060,72.060,72.060,72.060,72.050,72.050,72.050,72.050,72.040,72.060,72.060,72.060,72.060,72.060,72.060,72.070,71.690,71.700,71.700,71.700,71.700,71.700,71.700,71.700,71.700,71.700,71.700,71.700,71.710,71.710,71.710,71.710,71.710,71.710,71.710,71.710,71.710,71.710,71.650,71.650,64.800,64.800,64.740,64.740,64.730,64.730,64.730,64.730,64.740,64.740,64.740,64.740,64.740,64.740,64.740,64.730,64.730,64.740,64.740,64.570,64.750,64.750,64.510,64.600,64.600,64.600,64.610,64.610,64.610,64.600,64.630,64.600,64.600,64.590,64.590,64.590,57.350,57.350,57.350,57.350,57.350,57.350
1992-11,120.200,120.200,120.200,120.200,120.190,120.190,120.190,120.190,120.190,120.190,120.190,120.190,120.190,120.190,120.19,120.190,120.190,120.220,120.220,120.220,120.230,120.230,120.230,120.220,120.220,120.220,120.330,120.330,120.330,120.330,120.320,120.390,120.390,120.390,120.390,120.390,120.390,120.390,119.770,119.780,119.780,119.780,119.780,119.780,119.780,119.780,119.780,119.770,119.770,119.770,119.780,119.780,119.780,119.780,119.780,119.790,119.790,119.790,119.790,119.790,119.700,119.700,108.250,108.250,108.150,108.160,108.150,108.150,108.140,108.120,108.130,108.130,108.130,108.130,108.130,108.130,108.130,108.130,108.130,108.140,108.140,107.850,108.400,108.400,107.980,107.910,107.910,107.920,107.920,107.920,107.920,107.920,107.960,107.990,108.000,107.990,107.990,107.990,95.890,95.890,95.890,95.890,95.890,95.950
1992-12,72.240,72.240,72.240,72.240,72.240,72.240,72.240,72.240,72.240,72.240,72.240,72.240,72.240,72.240,72.24,72.240,72.240,72.260,72.260,72.260,72.260,72.260,72.260,72.260,72.260,72.260,72.250,72.250,72.250,72.250,72.240,72.260,72.260,72.260,72.260,72.260,72.260,72.260,71.890,71.890,71.890,71.890,71.890,71.890,71.890,71.890,71.890,71.890,71.890,71.890,71.900,71.900,71.900,71.900,71.900,71.900,71.900,71.900,71.900,71.900,71.840,71.840,64.960,64.960,64.900,64.910,64.900,64.900,64.900,64.890,64.900,64.900,64.900,64.900,64.900,64.900,64.900,64.900,64.900,64.910,64.910,64.730,64.910,64.910,64.670,64.760,64.760,64.770,64.770,64.770,64.770,64.760,64.790,64.760,64.760,64.750,64.750,64.750,57.500,57.500,57.500,57.500,57.500,57.490
1993-01,72.390,72.390,72.390,72.390,72.390,72.390,72.390,72.390,72.390,72.390,72.390,72.390,72.390,72.390,72.39,72.390,72.390,72.410,72.410,72.410,72.410,72.410,72.410,72.410,72.410,72.410,72.400,72.400,72.400,72.400,72.390,72.410,72.410,72.410,72.410,72.410,72.410,72.410,72.040,72.040,72.040,72.040,72.040,72.040,72.040,72.040,72.040,72.040,72.040,72.040,72.050,72.050,72.050,72.050,72.050,72.050,72.050,72.050,72.050,72.050,71.980,71.980,65.100,65.100,65.040,65.040,65.030,65.030,65.030,65.030,65.040,65.040,65.030,65.030,65.030,65.030,65.030,65.030,65.030,65.040,65.040,64.870,65.050,65.050,64.800,64.890,64.890,64.900,64.900,64.900,64.900,64.890,64.920,64.890,64.890,64.880,64.880,64.880,57.610,57.610,57.610,57.610,57.610,57.600
1993-02,72.680,72.680,72.680,72.680,72.680,72.680,72.680,72.680,72.680,72.680,72.680,72.680,72.680,72.680,72.68,72.680,72.680,72.680,72.680,72.680,72.690,72.690,72.690,72.680,72.680,72.680,72.680,72.680,72.680,72.680,72.670,72.700,72.700,72.700,72.700,72.700,72.700,72.700,72.320,72.320,72.320,72.320,72.320,72.320,72.320,72.320,72.320,72.320,72.320,72.320,72.330,72.330,72.330,72.330,72.330,72.330,72.330,72.330,72.330,72.330,72.270,72.270,65.350,65.360,65.290,65.300,65.290,65.290,65.280,65.280,65.290,65.290,65.290,65.290,65.290,65.290,65.290,65.290,65.290,65.300,65.300,65.120,65.300,65.300,65.090,65.190,65.190,65.190,65.190,65.190,65.190,65.190,65.210,65.180,65.180,65.180,65.180,65.180,57.880,57.880,57.880,57.870,57.870,57.860
1993-03,72.720,72.720,72.720,72.720,72.710,72.710,72.710,72.710,72.710,72.710,72.710,72.710,72.710,72.710,72.71,72.710,72.710,72.720,72.720,72.720,72.720,72.720,72.720,72.720,72.720,72.720,72.710,72.710,72.710,72.710,72.700,72.730,72.730,72.730,72.730,72.730,72.730,72.730,72.360,72.360,72.360,72.360,72.360,72.360,72.360,72.360,72.360,72.360,72.360,72.360,72.370,72.370,72.360,72.360,72.360,72.370,72.370,72.370,72.370,72.370,72.300,72.300,65.390,65.390,65.320,65.330,65.320,65.320,65.310,65.310,65.320,65.320,65.320,65.320,65.320,65.320,65.320,65.320,65.320,65.330,65.330,65.150,65.330,65.330,65.120,65.190,65.190,65.200,65.200,65.200,65.200,65.190,65.220,65.190,65.190,65.190,65.190,65.190,57.880,57.880,57.880,57.880,57.880,57.870
1993-04,74.330,74.330,74.330,74.330,74.320,74.320,74.320,74.320,74.320,74.320,74.320,74.320,74.320,74.320,74.32,74.320,74.320,74.330,74.330,74.330,74.330,74.330,74.330,74.330,74.330,74.330,74.330,74.330,74.330,74.330,74.320,74.350,74.350,74.350,74.350,74.350,74.350,74.350,73.970,73.970,73.970,73.970,73.970,73.970,73.970,73.970,73.970,73.970,73.970,73.970,73.980,73.980,73.970,73.970,73.970,73.980,73.980,73.980,73.980,73.980,73.920,73.920,66.840,66.840,66.780,66.790,66.780,66.770,66.770,66.770,66.780,66.780,66.780,66.780,66.780,66.780,66.780,66.770,66.770,66.780,66.780,66.600,66.760,66.760,66.530,66.610,66.610,66.620,66.620,66.620,66.620,66.610,66.640,66.600,66.610,66.600,66.600,66.600,59.140,59.140,59.140,59.140,59.140,59.130
1993-05,74.510,74.510,74.510,74.510,74.510,74.510,74.510,74.510,74.510,74.510,74.510,74.510,74.510,74.510,74.51,74.510,74.510,74.510,74.510,74.510,74.510,74.510,74.510,74.510,74.510,74.510,74.510,74.510,74.510,74.510,74.500,74.530,74.530,74.530,74.530,74.530,74.530,74.530,74.150,74.150,74.150,74.150,74.150,74.150,74.150,74.150,74.150,74.150,74.150,74.150,74.160,74.160,74.160,74.160,74.160,74.160,74.160,74.160,74.160,74.160,74.100,74.100,67.010,67.010,66.950,66.950,66.940,66.940,66.930,66.930,66.940,66.940,66.940,66.940,66.940,66.940,66.940,66.940,66.940,66.950,66.950,66.760,66.930,66.930,66.690,66.770,66.770,66.780,66.780,66.780,66.780,66.770,66.790,66.760,66.760,66.750,66.750,66.750,59.270,59.270,59.270,59.270,59.270,59.280
1993-06,75.670,75.670,75.670,75.670,75.660,75.660,75.660,75.660,75.660,75.670,75.670,75.670,75.660,75.660,75.66,75.660,75.660,75.670,75.670,75.670,75.670,75.670,75.670,75.670,75.670,75.670,75.670,75.670,75.670,75.670,75.660,75.690,75.690,75.690,75.690,75.690,75.690,75.690,75.300,75.300,75.300,75.300,75.300,75.300,75.300,75.300,75.300,75.300,75.300,75.300,75.310,75.310,75.310,75.310,75.310,75.310,75.310,75.310,75.310,75.310,75.240,75.240,68.040,68.050,67.980,67.980,67.970,67.970,67.970,67.960,67.970,67.970,67.970,67.970,67.970,67.970,67.970,67.970,67.970,67.980,67.980,67.790,67.950,67.950,67.680,67.770,67.770,67.770,67.770,67.770,67.770,67.770,67.790,67.760,67.760,67.750,67.750,67.750,60.160,60.160,60.160,60.160,60.160,60.160
1993-07,112.510,112.510,112.510,112.510,112.500,112.500,112.500,112.500,112.500,112.500,112.500,112.500,112.500,112.500,112.50,112.500,112.500,112.510,112.510,112.510,112.520,112.520,112.520,112.520,112.520,112.520,112.640,112.640,112.640,112.640,112.610,112.640,112.640,112.640,112.640,112.640,112.640,112.640,112.040,112.050,112.040,112.040,112.040,112.040,112.040,112.050,112.040,112.050,112.050,112.050,112.060,112.060,112.060,112.060,112.060,112.060,112.060,112.060,112.060,112.060,111.920,111.920,101.210,101.210,101.110,101.040,100.940,100.930,100.930,100.940,100.970,100.970,100.960,100.960,100.960,100.960,100.960,100.960,100.960,100.980,100.980,100.700,100.760,100.760,99.950,100.290,100.290,100.290,100.290,100.290,100.290,100.270,100.290,100.110,100.080,100.060,100.060,100.060,88.850,88.850,88.850,88.850,88.850,88.960
1993-08,75.840,75.840,75.840,75.840,75.830,75.830,75.830,75.830,75.830,75.840,75.840,75.840,75.830,75.830,75.83,75.830,75.830,75.840,75.840,75.840,75.840,75.840,75.840,75.840,75.840,75.840,75.820,75.820,75.820,75.820,75.810,75.840,75.840,75.840,75.840,75.840,75.840,75.840,75.450,75.450,75.450,75.450,75.450,75.450,75.450,75.450,75.450,75.450,75.450,75.450,75.460,75.460,75.460,75.460,75.460,75.460,75.460,75.460,75.460,75.460,75.390,75.390,68.180,68.180,68.110,68.120,68.110,68.100,68.100,68.090,68.100,68.100,68.100,68.100,68.100,68.100,68.100,68.100,68.100,68.110,68.110,67.920,68.080,68.080,67.810,67.900,67.900,67.900,67.900,67.900,67.900,67.900,67.920,67.880,67.890,67.880,67.880,67.880,60.280,60.280,60.280,60.270,60.270,60.280
1993-09,75.960,75.960,75.960,75.960,75.960,75.960,75.960,75.960,75.960,75.960,75.960,75.960,75.960,75.960,75.96,75.960,75.960,75.960,75.960,75.960,75.970,75.970,75.970,75.960,75.960,75.960,75.940,75.940,75.940,75.940,75.940,75.960,75.960,75.960,75.960,75.960,75.960,75.960,75.570,75.570,75.570,75.570,75.570,75.570,75.570,75.570,75.570,75.570,75.570,75.570,75.580,75.580,75.580,75.580,75.580,75.580,75.580,75.580,75.580,75.580,75.510,75.510,68.290,68.290,68.220,68.230,68.220,68.220,68.210,68.210,68.220,68.220,68.220,68.220,68.220,68.220,68.220,68.220,68.220,68.230,68.230,68.040,68.190,68.190,67.920,68.010,68.010,68.010,68.010,68.010,68.010,68.010,68.030,67.990,68.000,67.990,67.990,67.990,60.370,60.370,60.370,60.370,60.370,60.380
1993-10,76.030,76.030,76.030,76.030,76.020,76.020,76.020,76.020,76.020,76.030,76.030,76.030,76.020,76.020,76.02,76.020,76.020,76.030,76.030,76.030,76.030,76.030,76.030,76.030,76.030,76.030,76.010,76.010,76.010,76.010,76.000,76.030,76.030,76.030,76.030,76.030,76.030,76.030,75.640,75.640,75.640,75.640,75.640,75.640,75.640,75.640,75.640,75.640,75.640,75.640,75.650,75.650,75.650,75.650,75.650,75.650,75.650,75.650,75.650,75.650,75.580,75.580,68.350,68.350,68.280,68.290,68.280,68.270,68.270,68.270,68.280,68.280,68.280,68.280,68.280,68.280,68.280,68.270,68.270,68.280,68.280,68.090,68.250,68.250,67.970,68.060,68.060,68.070,68.070,68.070,68.070,68.060,68.090,68.050,68.050,68.050,68.050,68.050,60.420,60.420,60.420,60.420,60.420,60.430
1993-11,128.780,128.780,128.780,128.780,128.780,128.780,128.780,128.780,128.780,128.780,128.780,128.780,128.780,128.780,128.78,128.780,128.780,128.790,128.790,128.790,128.790,128.790,128.790,128.790,128.790,128.790,128.930,128.930,128.930,128.930,128.930,129.010,129.010,129.010,129.010,129.010,129.010,129.010,128.350,128.350,128.340,128.340,128.340,128.340,128.340,128.350,128.350,128.340,128.340,128.340,128.350,128.350,128.350,128.350,128.350,128.350,128.350,128.350,128.350,128.350,128.260,128.260,115.990,115.990,115.880,115.890,115.870,115.860,115.850,115.830,115.850,115.850,115.850,115.850,115.850,115.850,115.850,115.850,115.850,115.860,115.860,115.540,116.040,116.040,115.490,115.430,115.430,115.430,115.430,115.430,115.440,115.440,115.470,115.500,115.500,115.500,115.500,115.500,102.550,102.550,102.550,102.550,102.550,102.640
1993-12,76.310,76.310,76.310,76.310,76.300,76.300,76.300,76.300,76.300,76.310,76.310,76.310,76.300,76.300,76.30,76.300,76.300,76.310,76.310,76.310,76.310,76.310,76.310,76.310,76.310,76.310,76.290,76.290,76.290,76.290,76.280,76.310,76.310,76.310,76.310,76.310,76.310,76.310,75.910,75.920,75.920,75.920,75.920,75.920,75.920,75.920,75.910,75.920,75.920,75.920,75.930,75.930,75.930,75.930,75.930,75.930,75.930,75.930,75.930,75.930,75.860,75.860,68.600,68.600,68.530,68.540,68.530,68.520,68.520,68.510,68.520,68.520,68.520,68.520,68.520,68.520,68.520,68.520,68.520,68.530,68.530,68.340,68.500,68.500,68.210,68.290,68.290,68.300,68.300,68.300,68.300,68.290,68.310,68.280,68.280,68.280,68.280,68.280,60.630,60.630,60.630,60.620,60.620,60.630
1994-01,76.360,76.360,76.360,76.360,76.350,76.350,76.350,76.350,76.350,76.360,76.360,76.360,76.360,76.360,76.36,76.360,76.360,76.360,76.360,76.360,76.360,76.360,76.360,76.360,76.360,76.360,76.340,76.340,76.340,76.340,76.330,76.360,76.360,76.360,76.360,76.360,76.360,76.360,75.960,75.970,75.970,75.970,75.970,75.970,75.970,75.970,75.960,75.970,75.970,75.970,75.980,75.980,75.980,75.980,75.980,75.980,75.980,75.980,75.980,75.980,75.910,75.910,68.640,68.650,68.580,68.580,68.580,68.570,68.570,68.560,68.580,68.580,68.580,68.580,68.580,68.580,68.580,68.570,68.570,68.580,68.580,68.390,68.550,68.550,68.260,68.350,68.350,68.360,68.360,68.360,68.360,68.350,68.370,68.340,68.340,68.340,68.340,68.340,60.680,60.680,60.680,60.680,60.680,60.680
1994-02,76.490,76.490,76.490,76.490,76.490,76.490,76.490,76.490,76.490,76.490,76.490,76.490,76.490,76.490,76.49,76.490,76.490,76.490,76.490,76.490,76.500,76.500,76.500,76.490,76.490,76.490,76.470,76.470,76.470,76.470,76.460,76.490,76.490,76.490,76.490,76.490,76.490,76.490,76.090,76.090,76.090,76.090,76.090,76.090,76.090,76.090,76.090,76.090,76.090,76.090,76.100,76.100,76.100,76.100,76.100,76.100,76.100,76.100,76.100,76.100,76.030,76.030,68.750,68.750,68.690,68.690,68.690,68.680,68.680,68.670,68.680,68.680,68.680,68.680,68.680,68.680,68.680,68.680,68.680,68.690,68.690,68.500,68.690,68.690,68.410,68.500,68.500,68.500,68.500,68.500,68.500,68.500,68.520,68.490,68.490,68.490,68.490,68.490,60.810,60.810,60.810,60.810,60.810,60.810
1994-03,76.270,76.270,76.270,76.270,76.270,76.270,76.270,76.270,76.270,76.270,76.270,76.270,76.270,76.270,76.27,76.270,76.270,76.270,76.270,76.270,76.270,76.270,76.270,76.270,76.270,76.270,76.260,76.260,76.260,76.260,76.260,76.280,76.280,76.280,76.280,76.280,76.280,76.280,75.880,75.880,75.880,75.880,75.880,75.880,75.880,75.880,75.880,75.880,75.880,75.880,75.890,75.890,75.890,75.890,75.890,75.890,75.890,75.890,75.890,75.890,75.820,75.820,68.560,68.560,68.500,68.500,68.500,68.490,68.490,68.480,68.490,68.490,68.490,68.490,68.490,68.490,68.490,68.490,68.490,68.500,68.500,68.310,68.520,68.520,68.260,68.340,68.340,68.340,68.350,68.350,68.350,68.340,68.360,68.340,68.340,68.340,68.340,68.340,60.680,60.680,60.680,60.680,60.680,60.680
1994-04,76.810,76.810,76.810,76.810,76.810,76.810,76.810,76.810,76.810,76.810,76.810,76.810,76.810,76.810,76.81,76.810,76.810,76.820,76.820,76.820,76.820,76.820,76.820,76.820,76.820,76.820,76.810,76.810,76.810,76.810,76.800,76.840,76.840,76.840,76.840,76.840,76.840,76.840,76.440,76.430,76.430,76.430,76.430,76.430,76.430,76.430,76.430,76.430,76.430,76.430,76.440,76.440,76.440,76.440,76.440,76.440,76.440,76.440,76.440,76.440,76.380,76.380,69.070,69.070,68.990,69.000,68.990,68.990,68.980,68.970,68.990,68.990,68.990,68.990,68.990,68.990,68.990,68.980,68.980,68.990,68.990,68.800,69.010,69.010,68.750,68.840,68.840,68.840,68.840,68.840,68.840,68.840,68.850,68.820,68.830,68.820,68.820,68.820,61.110,61.110,61.110,61.110,61.110,61.120
1994-05,76.910,76.910,76.910,76.910,76.910,76.910,76.910,76.910,76.910,76.910,76.910,76.910,76.910,76.910,76.91,76.910,76.910,76.920,76.920,76.920,76.920,76.920,76.920,76.920,76.920,76.920,76.910,76.910,76.910,76.910,76.900,76.940,76.940,76.940,76.940,76.940,76.940,76.940,76.540,76.530,76.530,76.530,76.530,76.530,76.530,76.530,76.530,76.530,76.530,76.530,76.540,76.540,76.540,76.540,76.540,76.540,76.540,76.540,76.540,76.540,76.470,76.470,69.160,69.160,69.080,69.080,69.080,69.070,69.070,69.060,69.070,69.070,69.070,69.070,69.070,69.070,69.070,69.070,69.070,69.080,69.080,68.890,69.100,69.100,68.830,68.920,68.920,68.920,68.920,68.920,68.920,68.920,68.940,68.910,68.910,68.900,68.900,68.910,61.190,61.190,61.190,61.180,61.180,61.190
1994-06,77.760,77.760,77.760,77.760,77.760,77.760,77.760,77.760,77.760,77.760,77.760,77.760,77.760,77.760,77.76,77.760,77.760,77.760,77.760,77.760,77.770,77.770,77.770,77.760,77.760,77.760,77.760,77.760,77.760,77.760,77.750,77.790,77.790,77.790,77.790,77.790,77.790,77.790,77.380,77.370,77.370,77.370,77.370,77.370,77.370,77.370,77.370,77.370,77.370,77.370,77.380,77.380,77.380,77.380,77.380,77.380,77.380,77.380,77.380,77.380,77.310,77.310,69.920,69.920,69.840,69.840,69.840,69.830,69.820,69.820,69.830,69.830,69.830,69.830,69.830,69.830,69.830,69.830,69.830,69.840,69.840,69.640,69.850,69.850,69.550,69.630,69.630,69.640,69.640,69.640,69.640,69.630,69.650,69.630,69.630,69.630,69.630,69.630,61.830,61.830,61.830,61.820,61.820,61.830
1994-07,113.200,113.200,113.200,113.200,113.340,113.340,113.340,113.340,113.340,113.340,113.340,113.340,113.340,113.340,113.34,113.340,113.340,113.350,113.350,113.350,113.360,113.360,113.360,113.350,113.350,113.350,113.490,113.490,113.490,113.490,113.450,113.530,113.530,113.530,113.530,113.530,113.530,113.530,112.920,112.900,112.900,112.900,112.900,112.900,112.900,112.900,112.900,112.900,112.900,112.900,112.910,112.910,112.900,112.900,112.900,112.910,112.900,112.900,112.900,112.900,112.770,112.770,101.980,101.980,101.850,101.770,101.670,101.650,101.650,101.660,101.680,101.680,101.680,101.680,101.680,101.680,101.680,101.680,101.680,101.690,101.690,101.410,101.500,101.500,100.670,100.960,100.960,100.970,100.970,100.970,100.970,100.950,100.970,100.800,100.770,100.760,100.760,100.760,89.470,89.470,89.470,89.470,89.470,89.620
1994-08,78.520,78.520,78.520,78.520,78.520,78.520,78.520,78.520,78.520,78.520,78.520,78.520,78.520,78.520,78.52,78.520,78.520,78.530,78.530,78.530,78.530,78.530,78.530,78.530,78.530,78.530,78.510,78.510,78.510,78.510,78.500,78.540,78.540,78.540,78.540,78.540,78.540,78.540,78.140,78.130,78.130,78.130,78.130,78.130,78.130,78.130,78.130,78.130,78.130,78.130,78.140,78.140,78.140,78.140,78.140,78.140,78.140,78.140,78.140,78.140,78.070,78.070,70.600,70.600,70.520,70.520,70.510,70.510,70.500,70.490,70.510,70.510,70.510,70.510,70.510,70.510,70.510,70.510,70.510,70.520,70.520,70.320,70.510,70.510,70.190,70.280,70.280,70.290,70.290,70.290,70.290,70.290,70.300,70.280,70.280,70.280,70.280,70.280,62.400,62.400,62.400,62.400,62.400,62.420
1994-09,78.680,78.680,78.680,78.680,78.670,78.670,78.670,78.670,78.680,78.680,78.680,78.680,78.680,78.680,78.68,78.680,78.680,78.680,78.680,78.680,78.680,78.680,78.680,78.680,78.680,78.680,78.670,78.670,78.670,78.670,78.660,78.700,78.700,78.700,78.700,78.700,78.700,78.700,78.290,78.280,78.280,78.280,78.280,78.280,78.280,78.280,78.280,78.280,78.280,78.280,78.290,78.290,78.290,78.290,78.290,78.290,78.290,78.290,78.290,78.290,78.220,78.220,70.740,70.740,70.650,70.660,70.650,70.650,70.640,70.630,70.650,70.650,70.640,70.640,70.640,70.640,70.640,70.640,70.640,70.650,70.650,70.450,70.650,70.650,70.330,70.420,70.420,70.420,70.420,70.420,70.420,70.420,70.440,70.410,70.410,70.410,70.410,70.410,62.520,62.520,62.520,62.520,62.520,62.540
1994-10,78.710,78.710,78.710,78.710,78.700,78.700,78.700,78.700,78.700,78.710,78.710,78.710,78.700,78.700,78.70,78.700,78.700,78.710,78.710,78.710,78.710,78.710,78.710,78.710,78.710,78.710,78.690,78.690,78.690,78.690,78.680,78.720,78.720,78.720,78.720,78.720,78.720,78.720,78.320,78.310,78.310,78.310,78.310,78.310,78.310,78.310,78.310,78.310,78.310,78.310,78.320,78.320,78.320,78.320,78.320,78.320,78.320,78.320,78.320,78.320,78.250,78.250,70.760,70.760,70.680,70.680,70.680,70.670,70.670,70.660,70.670,70.670,70.670,70.670,70.670,70.670,70.670,70.670,70.670,70.680,70.680,70.480,70.670,70.670,70.350,70.440,70.440,70.450,70.450,70.450,70.450,70.440,70.460,70.430,70.440,70.430,70.430,70.430,62.540,62.540,62.540,62.540,62.540,62.560
1994-11,129.110,129.110,129.110,129.110,129.110,129.110,129.110,129.110,129.110,129.110,129.110,129.110,129.110,129.110,129.11,129.110,129.110,129.110,129.110,129.110,129.120,129.120,129.120,129.120,129.120,129.120,129.270,129.270,129.270,129.270,129.270,129.320,129.320,129.320,129.320,129.320,129.320,129.330,128.660,128.650,128.650,128.650,128.650,128.650,128.650,128.650,128.650,128.650,128.650,128.650,128.670,128.670,128.670,128.670,128.670,128.670,128.670,128.670,128.670,128.670,128.590,128.590,116.290,116.290,116.170,116.180,116.170,116.150,116.140,116.110,116.120,116.120,116.120,116.120,116.120,116.120,116.120,116.120,116.120,116.130,116.130,115.800,116.520,116.520,116.180,116.090,116.090,116.090,116.090,116.090,116.100,116.110,116.130,116.270,116.280,116.280,116.280,116.280,103.250,103.250,103.250,103.240,103.240,103.400
1994-12,78.800,78.800,78.800,78.800,78.800,78.800,78.800,78.800,78.800,78.800,78.800,78.800,78.800,78.800,78.80,78.800,78.800,78.800,78.800,78.800,78.810,78.810,78.810,78.810,78.810,78.810,78.790,78.790,78.790,78.790,78.780,78.820,78.820,78.820,78.820,78.820,78.820,78.820,78.410,78.410,78.410,78.410,78.410,78.410,78.410,78.410,78.410,78.410,78.410,78.410,78.420,78.420,78.420,78.420,78.420,78.420,78.420,78.420,78.420,78.420,78.350,78.350,70.850,70.850,70.770,70.780,70.770,70.760,70.760,70.750,70.760,70.760,70.760,70.760,70.760,70.760,70.760,70.760,70.760,70.770,70.770,70.570,70.760,70.760,70.480,70.570,70.570,70.580,70.580,70.580,70.580,70.570,70.590,70.560,70.570,70.560,70.560,70.560,62.660,62.660,62.660,62.660,62.660,62.670
1995-01,80.460,80.460,80.460,80.460,80.460,80.460,80.460,80.460,80.460,80.460,80.460,80.460,80.460,80.460,80.46,80.460,80.460,80.460,80.460,80.460,80.470,80.470,80.470,80.470,80.470,80.470,80.460,80.460,80.460,80.460,80.450,80.490,80.490,80.490,80.490,80.490,80.490,80.490,80.070,80.070,80.070,80.070,80.070,80.070,80.070,80.070,80.070,80.070,80.070,80.070,80.080,80.080,80.080,80.080,80.080,80.080,80.080,80.080,80.080,80.080,80.000,80.000,72.350,72.350,72.260,72.270,72.260,72.250,72.250,72.240,72.250,72.250,72.250,72.250,72.250,72.250,72.250,72.250,72.250,72.260,72.260,72.060,72.230,72.230,71.900,72.010,72.010,72.010,72.010,72.010,72.010,72.010,72.030,72.000,72.010,72.000,72.000,72.000,63.930,63.930,63.930,63.930,63.930,63.940
1995-02,80.500,80.500,80.500,80.500,80.490,80.490,80.490,80.490,80.490,80.490,80.490,80.490,80.490,80.490,80.49,80.490,80.490,80.500,80.500,80.500,80.500,80.500,80.500,80.500,80.500,80.500,80.500,80.500,80.500,80.500,80.500,80.520,80.520,80.520,80.520,80.520,80.520,80.520,80.090,80.090,80.090,80.090,80.090,80.090,80.090,80.090,80.090,80.090,80.090,80.090,80.100,80.100,80.100,80.100,80.100,80.100,80.100,80.100,80.100,80.100,80.020,80.020,72.370,72.370,72.290,72.290,72.280,72.280,72.270,72.260,72.270,72.270,72.270,72.270,72.270,72.270,72.270,72.270,72.270,72.280,72.280,72.380,72.590,72.590,72.270,72.370,72.370,72.370,72.370,72.370,72.380,72.370,72.390,72.360,72.360,72.360,72.360,72.360,64.250,64.250,64.250,64.250,64.250,64.260
