"",2007-08-20,2007-09-18,2007-10-19,2007-11-16,2007-12-17,2008-01-28,2008-02-18,2008-03-17,2008-04-21,2008-05-19,2008-06-23,2008-07-21,2008-08-18,2008-09-22,2008-10-20,2008-11-19,2009-01-19,2009-03-24,2009-04-20,2009-05-19,2009-06-20,2009-08-20,2009-09-21,2009-10-19,2009-11-19,2010-01-18,2010-02-18,2010-03-22,2010-08-19,2010-09-20,2010-10-18,2010-11-18,2011-01-17,2011-02-21,2011-03-21,2011-04-18,2011-05-20,2011-06-20,2011-07-18,2011-08-22,2011-09-19,2011-10-17,2011-11-21,2011-12-19,2012-01-23,2012-02-20,2012-03-19,2012-04-23,2012-05-23,2012-06-18,2012-07-23,2012-08-20,2012-09-24,2012-10-22,2012-11-19,2012-12-17,2013-01-21,2013-02-18,2013-03-18,2013-04-22,2013-05-21,2013-06-17,2013-07-22,2013-08-19,2013-09-23,2013-10-21,2013-11-18,2013-12-16,2014-01-27,2014-02-17,2014-03-24,2014-04-28,2014-05-19,2014-06-16,2014-07-21,2014-08-18,2014-09-22,2014-10-20,2014-11-17,2014-12-15,2015-01-19,2015-02-16
2003-08,108.140,108.130,108.130,108.130,108.130,108.130,108.130,108.130,108.140,108.130,108.130,108.130,108.130,108.130,108.130,108.130,107.600,107.590,107.590,107.590,107.590,107.590,107.590,107.590,107.590,107.590,107.590,107.590,107.600,107.600,107.590,107.590,107.590,107.590,107.590,107.590,107.590,107.590,107.600,107.600,97.700,97.700,97.680,97.680,97.680,97.670,97.670,97.660,97.660,97.660,97.660,97.660,97.660,97.660,97.660,97.660,97.660,97.660,97.660,97.390,97.590,97.660,97.670,97.690,97.690,97.700,97.700,97.700,97.700,97.690,97.690,97.680,97.680,97.670,97.670,97.670,86.640,86.640,86.640,86.640,86.640,86.610
2003-09,108.160,108.150,108.150,108.150,108.160,108.160,108.160,108.160,108.160,108.150,108.150,108.150,108.150,108.150,108.150,108.150,107.630,107.620,107.620,107.620,107.620,107.620,107.620,107.620,107.620,107.620,107.620,107.620,107.620,107.620,107.620,107.620,107.620,107.620,107.620,107.620,107.620,107.620,107.630,107.630,97.720,97.720,97.700,97.700,97.700,97.700,97.700,97.680,97.680,97.680,97.680,97.680,97.680,97.680,97.680,97.680,97.680,97.680,97.680,97.410,97.620,97.680,97.690,97.720,97.720,97.720,97.720,97.720,97.720,97.720,97.720,97.700,97.700,97.690,97.690,97.690,86.660,86.660,86.660,86.660,86.660,86.630
2003-10,108.180,108.180,108.180,108.180,108.180,108.180,108.180,108.180,108.180,108.180,108.180,108.180,108.180,108.180,108.180,108.180,107.590,107.580,107.580,107.580,107.580,107.580,107.580,107.580,107.580,107.580,107.580,107.580,107.580,107.580,107.580,107.580,107.580,107.580,107.580,107.580,107.580,107.580,107.590,107.590,97.710,97.720,97.700,97.700,97.700,97.690,97.690,97.670,97.670,97.670,97.670,97.670,97.670,97.670,97.670,97.670,97.670,97.670,97.670,97.400,97.610,97.680,97.680,97.710,97.710,97.710,97.710,97.710,97.710,97.710,97.710,97.690,97.690,97.680,97.680,97.680,86.660,86.660,86.660,86.660,86.660,86.620
2003-11,108.210,108.210,108.210,108.210,108.210,108.210,108.210,108.210,108.210,108.210,108.210,108.210,108.210,108.210,108.210,108.210,107.620,107.620,107.620,107.620,107.620,107.620,107.620,107.620,107.620,107.620,107.620,107.620,107.620,107.620,107.620,107.620,107.620,107.620,107.620,107.620,107.620,107.620,107.630,107.630,97.740,97.750,97.730,97.730,97.730,97.720,97.720,97.710,97.710,97.710,97.710,97.710,97.710,97.710,97.710,97.710,97.710,97.710,97.710,97.430,97.640,97.710,97.720,97.740,97.740,97.750,97.750,97.750,97.750,97.740,97.740,97.730,97.730,97.710,97.710,97.720,86.690,86.690,86.690,86.690,86.690,86.650
2003-12,108.300,108.300,108.300,108.300,108.300,108.300,108.300,108.300,108.310,108.300,108.300,108.300,108.300,108.300,108.300,108.300,107.720,107.710,107.710,107.710,107.710,107.710,107.710,107.710,107.710,107.710,107.710,107.710,107.710,107.710,107.710,107.710,107.710,107.710,107.710,107.710,107.710,107.710,107.720,107.720,97.830,97.830,97.810,97.810,97.810,97.800,97.800,97.790,97.790,97.790,97.790,97.790,97.790,97.790,97.790,97.790,97.790,97.790,97.790,97.510,97.720,97.760,97.770,97.800,97.800,97.800,97.800,97.800,97.800,97.800,97.800,97.780,97.780,97.780,97.780,97.780,86.740,86.740,86.740,86.740,86.740,86.710
2004-01,108.480,108.480,108.480,108.480,108.500,108.500,108.500,108.500,108.500,108.490,108.490,108.490,108.490,108.490,108.490,108.490,107.940,107.930,107.930,107.930,107.930,107.900,107.900,107.900,107.900,107.900,107.900,107.900,107.900,107.900,107.900,107.900,107.900,107.900,107.900,107.900,107.900,107.900,107.910,107.910,98.000,98.000,97.980,97.980,97.980,97.970,97.970,97.960,97.960,97.960,97.960,97.960,97.960,97.960,97.960,97.960,97.960,97.960,97.960,97.680,97.890,97.930,97.940,97.970,97.970,97.970,97.970,97.970,97.970,97.970,97.970,97.950,97.950,97.950,97.950,97.950,86.900,86.900,86.900,86.900,86.900,86.860
2004-02,108.550,108.550,108.550,108.550,108.570,108.570,108.570,108.570,108.570,108.570,108.570,108.570,108.570,108.570,108.570,108.570,108.020,108.010,108.010,108.010,108.010,107.980,107.980,107.980,107.980,107.980,107.980,107.980,107.980,107.980,107.980,107.980,107.980,107.980,107.980,107.980,107.980,107.980,107.990,107.990,98.070,98.070,98.050,98.050,98.050,98.040,98.040,98.030,98.030,98.030,98.030,98.030,98.030,98.030,98.030,98.030,98.030,98.030,98.030,97.760,97.960,98.000,98.010,98.050,98.050,98.050,98.050,98.050,98.050,98.050,98.050,98.040,98.040,98.040,98.040,98.040,86.970,86.970,86.970,86.970,86.970,86.940
2004-03,109.290,109.290,109.290,109.290,109.320,109.320,109.320,109.320,109.320,109.320,109.320,109.320,109.320,109.320,109.320,109.320,108.700,108.700,108.700,108.700,108.700,108.670,108.670,108.670,108.670,108.670,108.670,108.670,108.670,108.670,108.670,108.670,108.670,108.670,108.670,108.670,108.670,108.670,108.680,108.680,98.680,98.680,98.670,98.670,98.670,98.660,98.660,98.650,98.640,98.640,98.640,98.640,98.640,98.640,98.640,98.640,98.640,98.640,98.640,98.360,98.560,98.620,98.630,98.680,98.680,98.680,98.680,98.680,98.680,98.680,98.680,98.660,98.660,98.660,98.660,98.660,87.530,87.530,87.530,87.530,87.530,87.500
2004-04,109.140,109.170,109.170,109.170,109.200,109.200,109.200,109.200,109.200,109.190,109.190,109.190,109.190,109.190,109.190,109.190,108.570,108.560,108.570,108.570,108.570,108.530,108.530,108.530,108.530,108.530,108.530,108.530,108.530,108.530,108.530,108.530,108.530,108.530,108.530,108.530,108.530,108.530,108.540,108.540,98.570,98.570,98.550,98.550,98.550,98.540,98.540,98.530,98.530,98.530,98.530,98.530,98.530,98.530,98.530,98.530,98.530,98.530,98.530,98.250,98.440,98.510,98.520,98.560,98.560,98.570,98.570,98.570,98.570,98.560,98.560,98.550,98.550,98.550,98.550,98.550,87.430,87.430,87.430,87.430,87.430,87.390
2004-05,109.200,109.230,109.230,109.230,109.260,109.260,109.260,109.260,109.260,109.220,109.220,109.220,109.220,109.220,109.220,109.220,108.600,108.590,108.590,108.590,108.590,108.560,108.560,108.560,108.560,108.560,108.560,108.560,108.560,108.560,108.560,108.560,108.560,108.560,108.560,108.560,108.560,108.560,108.580,108.580,98.600,98.600,98.580,98.580,98.580,98.580,98.580,98.560,98.560,98.560,98.560,98.560,98.560,98.560,98.560,98.560,98.560,98.560,98.560,98.270,98.500,98.570,98.580,98.620,98.620,98.630,98.630,98.630,98.630,98.620,98.620,98.610,98.610,98.610,98.610,98.610,87.480,87.480,87.480,87.480,87.480,87.450
2004-06,109.420,109.450,109.450,109.450,109.490,109.490,109.490,109.490,109.490,109.430,109.430,109.430,109.430,109.430,109.430,109.430,108.830,108.820,108.820,108.820,108.820,108.790,108.790,108.790,108.790,108.790,108.790,108.790,108.790,108.790,108.790,108.790,108.790,108.790,108.790,108.790,108.790,108.790,108.810,108.810,98.800,98.800,98.790,98.790,98.790,98.780,98.780,98.770,98.760,98.760,98.760,98.760,98.760,98.760,98.760,98.760,98.760,98.760,98.760,98.600,98.680,98.720,98.720,98.740,98.740,98.740,98.740,98.740,98.740,98.740,98.740,98.730,98.730,98.730,98.730,98.730,87.590,87.590,87.590,87.590,87.590,87.550
2004-07,109.520,109.550,109.550,109.550,109.580,109.580,109.580,109.580,109.580,109.530,109.530,109.530,109.530,109.530,109.530,109.530,108.930,108.930,108.930,108.930,108.930,108.890,108.890,108.890,108.890,108.890,108.890,108.890,108.890,108.890,108.890,108.890,108.890,108.890,108.890,108.890,108.890,108.890,108.910,108.910,98.910,98.910,98.900,98.900,98.900,98.890,98.890,98.880,98.880,98.880,98.880,98.880,98.880,98.880,98.880,98.880,98.880,98.880,98.880,98.840,98.840,98.850,98.860,98.870,98.870,98.880,98.880,98.880,98.880,98.880,98.870,98.870,98.870,98.870,98.870,98.870,87.710,87.710,87.710,87.710,87.710,87.670
2004-08,109.530,109.560,109.560,109.560,109.590,109.590,109.590,109.590,109.600,109.540,109.540,109.540,109.540,109.540,109.540,109.550,108.950,108.940,108.950,108.950,108.950,108.910,108.910,108.910,108.910,108.910,108.910,108.910,108.910,108.910,108.910,108.910,108.910,108.910,108.910,108.910,108.910,108.910,108.920,108.920,98.930,98.930,98.920,98.920,98.920,98.910,98.910,98.900,98.890,98.890,98.890,98.890,98.890,98.890,98.890,98.890,98.890,98.890,98.890,98.860,98.860,98.870,98.880,98.900,98.900,98.900,98.900,98.900,98.900,98.900,98.900,98.900,98.900,98.900,98.900,98.900,87.740,87.740,87.740,87.740,87.740,87.700
2004-09,109.540,109.570,109.570,109.570,109.600,109.600,109.600,109.600,109.600,109.550,109.550,109.550,109.550,109.550,109.550,109.560,108.960,108.950,108.950,108.950,108.950,108.920,108.920,108.920,108.920,108.920,108.920,108.920,108.920,108.920,108.920,108.920,108.920,108.920,108.920,108.920,108.920,108.920,108.930,108.930,98.940,98.940,98.930,98.930,98.930,98.920,98.920,98.900,98.900,98.900,98.900,98.900,98.900,98.900,98.900,98.900,98.900,98.900,98.900,98.870,98.870,98.880,98.890,98.910,98.910,98.910,98.910,98.910,98.910,98.910,98.910,98.910,98.910,98.910,98.910,98.910,87.740,87.740,87.740,87.740,87.740,87.710
2004-10,109.560,109.590,109.590,109.590,109.630,109.630,109.630,109.630,109.630,109.580,109.580,109.580,109.580,109.580,109.580,109.590,108.990,108.980,108.990,108.990,108.990,108.950,108.950,108.950,108.950,108.950,108.950,108.950,108.950,108.950,108.950,108.950,108.950,108.950,108.950,108.950,108.950,108.950,108.970,108.970,98.970,98.970,98.950,98.950,98.950,98.950,98.950,98.930,98.930,98.930,98.930,98.930,98.930,98.930,98.930,98.930,98.930,98.930,98.930,98.910,98.910,98.910,98.920,98.940,98.940,98.950,98.950,98.950,98.950,98.950,98.940,98.940,98.940,98.940,98.940,98.940,87.770,87.770,87.770,87.770,87.770,87.730
2004-11,109.580,109.610,109.610,109.610,109.650,109.650,109.650,109.650,109.650,109.600,109.600,109.600,109.600,109.600,109.600,109.600,109.010,109.000,109.010,109.010,109.010,108.970,108.970,108.970,108.970,108.970,108.970,108.970,108.970,108.970,108.970,108.970,108.970,108.970,108.970,108.970,108.970,108.970,108.990,108.990,98.980,98.980,98.970,98.970,98.970,98.970,98.970,98.950,98.950,98.950,98.950,98.950,98.950,98.950,98.950,98.950,98.950,98.950,98.950,98.930,98.930,98.930,98.940,98.960,98.960,98.960,98.960,98.960,98.960,98.960,98.960,98.950,98.950,98.950,98.950,98.950,87.780,87.780,87.780,87.780,87.780,87.750
2004-12,109.600,109.620,109.620,109.620,109.660,109.660,109.660,109.660,109.660,109.610,109.610,109.610,109.610,109.610,109.610,109.620,109.020,109.020,109.020,109.020,109.020,108.980,108.980,108.980,108.980,108.980,108.980,108.980,108.980,108.980,108.980,108.980,108.980,108.980,108.980,108.980,108.980,108.980,109.000,109.000,99.000,99.000,98.980,98.980,98.980,98.980,98.980,98.960,98.960,98.960,98.960,98.960,98.960,98.960,98.960,98.960,98.960,98.960,98.960,98.940,98.940,98.940,98.950,98.970,98.970,98.970,98.970,98.970,98.970,98.970,98.970,98.970,98.970,98.960,98.960,98.960,87.790,87.790,87.790,87.790,87.790,87.760
2005-01,109.700,109.730,109.730,109.730,109.780,109.780,109.780,109.780,109.780,109.730,109.730,109.730,109.730,109.730,109.730,109.730,109.150,109.140,109.140,109.140,109.140,109.100,109.100,109.100,109.110,109.110,109.110,109.110,109.110,109.110,109.110,109.110,109.110,109.110,109.110,109.110,109.110,109.110,109.120,109.120,99.100,99.100,99.100,99.100,99.100,99.090,99.090,99.070,99.070,99.070,99.070,99.070,99.070,99.070,99.070,99.070,99.070,99.070,99.070,99.050,99.050,99.050,99.050,99.070,99.070,99.070,99.070,99.070,99.070,99.070,99.070,99.060,99.060,99.060,99.060,99.060,87.880,87.880,87.880,87.880,87.880,87.840
2005-02,109.710,109.740,109.740,109.740,109.790,109.790,109.790,109.790,109.790,109.740,109.740,109.740,109.740,109.740,109.740,109.750,109.160,109.150,109.160,109.160,109.160,109.120,109.120,109.120,109.120,109.120,109.120,109.120,109.120,109.120,109.120,109.120,109.120,109.120,109.120,109.120,109.120,109.120,109.130,109.130,99.120,99.120,99.110,99.110,99.110,99.100,99.100,99.090,99.080,99.080,99.080,99.080,99.080,99.080,99.080,99.080,99.080,99.080,99.080,99.060,99.060,99.060,99.060,99.090,99.090,99.090,99.090,99.090,99.090,99.080,99.080,99.080,99.080,99.080,99.080,99.080,87.900,87.900,87.900,87.900,87.900,87.860
2005-03,110.680,110.710,110.710,110.710,110.770,110.770,110.770,110.770,110.770,110.730,110.720,110.730,110.730,110.730,110.730,110.730,110.100,110.090,110.090,110.090,110.090,110.050,110.050,110.050,110.060,110.060,110.060,110.060,110.060,110.060,110.060,110.060,110.060,110.060,110.060,110.060,110.060,110.060,110.070,110.070,99.960,99.950,99.950,99.950,99.950,99.950,99.950,99.930,99.930,99.930,99.930,99.930,99.930,99.930,99.930,99.930,99.930,99.930,99.930,99.890,99.890,99.890,99.890,99.920,99.920,99.920,99.920,99.920,99.920,99.920,99.920,99.920,99.920,99.920,99.920,99.920,88.640,88.640,88.640,88.640,88.640,88.600
2005-04,110.620,110.650,110.650,110.650,110.710,110.710,110.710,110.710,110.710,110.670,110.660,110.670,110.670,110.670,110.670,110.670,110.030,110.030,110.040,110.040,110.040,110.000,110.000,110.000,110.000,110.000,110.000,110.000,110.000,110.000,110.000,110.000,110.000,110.000,110.000,110.000,110.000,110.000,110.020,110.020,99.910,99.910,99.910,99.910,99.910,99.910,99.910,99.910,99.910,99.910,99.910,99.910,99.910,99.910,99.910,99.910,99.910,99.910,99.910,99.870,99.870,99.870,99.870,99.910,99.910,99.910,99.910,99.910,99.910,99.910,99.910,99.900,99.900,99.900,99.900,99.900,88.620,88.620,88.620,88.620,88.620,88.590
2005-05,110.670,110.710,110.710,110.710,110.770,110.770,110.770,110.770,110.770,110.730,110.720,110.730,110.730,110.730,110.730,110.730,110.100,110.090,110.110,110.110,110.110,110.070,110.070,110.070,110.070,110.070,110.070,110.070,110.070,110.070,110.070,110.070,110.070,110.070,110.070,110.070,110.070,110.070,110.090,110.090,99.970,99.970,99.970,99.970,99.970,99.970,99.970,99.980,99.980,99.980,99.980,99.980,99.980,99.980,99.980,99.980,99.980,99.980,99.980,99.940,99.940,99.940,99.940,99.970,99.970,99.970,99.970,99.970,99.970,99.970,99.970,99.970,99.970,99.970,99.970,99.970,88.680,88.680,88.680,88.680,88.680,88.650
2005-06,110.890,110.920,110.920,110.920,110.990,110.990,110.990,110.990,110.990,110.910,110.910,110.910,110.910,110.910,110.910,110.920,110.300,110.290,110.310,110.310,110.310,110.270,110.270,110.270,110.270,110.270,110.270,110.270,110.270,110.270,110.270,110.270,110.270,110.270,110.270,110.270,110.270,110.270,110.290,110.290,100.150,100.150,100.150,100.150,100.150,100.150,100.150,100.160,100.160,100.160,100.160,100.160,100.160,100.160,100.160,100.160,100.160,100.160,100.160,100.150,100.150,100.150,100.150,100.140,100.140,100.140,100.140,100.140,100.140,100.140,100.140,100.140,100.140,100.140,100.140,100.140,88.840,88.840,88.840,88.840,88.840,88.800
2005-07,111.040,111.070,111.070,111.070,111.140,111.140,111.140,111.140,111.140,111.060,111.060,111.070,111.070,111.070,111.070,111.070,110.470,110.460,110.470,110.470,110.470,110.430,110.430,110.430,110.430,110.430,110.430,110.430,110.430,110.430,110.430,110.430,110.430,110.430,110.430,110.430,110.430,110.430,110.450,110.450,100.280,100.280,100.290,100.290,100.290,100.290,100.290,100.290,100.300,100.300,100.300,100.300,100.300,100.300,100.300,100.300,100.300,100.290,100.290,100.320,100.320,100.320,100.320,100.300,100.300,100.300,100.300,100.300,100.290,100.300,100.300,100.300,100.300,100.300,100.300,100.300,88.980,88.980,88.980,88.980,88.980,88.940
2005-08,111.060,111.090,111.090,111.090,111.160,111.160,111.160,111.160,111.170,111.090,111.090,111.090,111.090,111.090,111.090,111.100,110.490,110.480,110.500,110.500,110.500,110.450,110.450,110.450,110.450,110.450,110.450,110.450,110.450,110.450,110.450,110.450,110.450,110.450,110.450,110.450,110.450,110.450,110.470,110.470,100.310,100.310,100.310,100.310,100.310,100.310,100.310,100.320,100.320,100.320,100.320,100.320,100.320,100.320,100.320,100.320,100.320,100.320,100.320,100.340,100.340,100.340,100.340,100.320,100.320,100.320,100.320,100.320,100.320,100.320,100.320,100.330,100.330,100.330,100.330,100.330,89.000,89.000,89.000,89.000,89.000,88.970
2005-09,111.120,111.050,111.050,111.050,111.120,111.120,111.120,111.120,111.120,111.040,111.040,111.040,111.040,111.040,111.040,111.050,110.440,110.430,110.450,110.450,110.450,110.400,110.400,110.400,110.400,110.400,110.400,110.400,110.400,110.400,110.400,110.400,110.400,110.400,110.400,110.400,110.400,110.400,110.420,110.420,100.260,100.260,100.270,100.270,100.270,100.270,100.270,100.270,100.270,100.270,100.270,100.270,100.270,100.270,100.270,100.270,100.270,100.270,100.270,100.300,100.300,100.300,100.300,100.270,100.270,100.270,100.270,100.270,100.270,100.280,100.280,100.280,100.280,100.280,100.280,100.280,88.960,88.960,88.960,88.960,88.960,88.920
2005-10,111.140,111.070,111.070,111.070,111.140,111.140,111.140,111.140,111.140,111.060,111.060,111.060,111.060,111.060,111.060,111.070,110.460,110.450,110.470,110.470,110.470,110.420,110.420,110.420,110.420,110.420,110.420,110.420,110.430,110.430,110.420,110.420,110.420,110.420,110.420,110.420,110.420,110.420,110.440,110.440,100.280,100.280,100.280,100.280,100.280,100.290,100.290,100.300,100.300,100.300,100.300,100.300,100.300,100.300,100.300,100.300,100.300,100.300,100.300,100.330,100.330,100.330,100.330,100.300,100.300,100.300,100.300,100.300,100.300,100.300,100.300,100.310,100.310,100.310,100.310,100.310,88.990,88.990,88.990,88.990,88.990,88.950
2005-11,111.160,111.090,111.090,111.090,111.160,111.160,111.160,111.160,111.160,111.080,111.080,111.080,111.080,111.080,111.080,111.090,110.480,110.470,110.490,110.490,110.490,110.440,110.440,110.440,110.450,110.450,110.450,110.450,110.450,110.450,110.440,110.440,110.440,110.440,110.440,110.440,110.440,110.440,110.470,110.470,100.300,100.300,100.310,100.300,100.300,100.310,100.310,100.320,100.320,100.320,100.320,100.320,100.320,100.320,100.320,100.320,100.320,100.320,100.320,100.350,100.350,100.350,100.350,100.320,100.320,100.320,100.320,100.320,100.320,100.320,100.320,100.330,100.330,100.330,100.330,100.330,89.010,89.010,89.010,89.010,89.010,88.970
2005-12,111.160,111.090,111.090,111.090,111.160,111.160,111.160,111.160,111.160,111.080,111.080,111.080,111.080,111.080,111.080,111.090,110.480,110.480,110.490,110.490,110.490,110.450,110.450,110.450,110.450,110.450,110.450,110.450,110.450,110.450,110.450,110.450,110.450,110.450,110.450,110.450,110.450,110.450,110.470,110.470,100.300,100.300,100.310,100.310,100.310,100.310,100.310,100.320,100.320,100.320,100.320,100.320,100.320,100.320,100.320,100.320,100.320,100.320,100.320,100.350,100.350,100.350,100.350,100.320,100.320,100.320,100.320,100.320,100.320,100.320,100.320,100.330,100.330,100.330,100.330,100.330,89.010,89.010,89.010,89.010,89.010,88.970
2006-01,111.220,111.130,111.130,111.130,111.200,111.200,111.200,111.200,111.200,111.130,111.120,111.130,111.130,111.130,111.130,111.140,110.530,110.530,110.540,110.540,110.540,110.500,110.500,110.500,110.500,110.500,110.500,110.500,110.500,110.500,110.500,110.500,110.500,110.500,110.500,110.500,110.500,110.500,110.520,110.520,100.350,100.350,100.340,100.340,100.320,100.330,100.330,100.340,100.340,100.340,100.340,100.340,100.340,100.340,100.340,100.340,100.340,100.340,100.340,100.370,100.370,100.370,100.370,100.350,100.350,100.350,100.350,100.350,100.350,100.350,100.350,100.360,100.360,100.360,100.360,100.360,89.030,89.030,89.030,89.030,89.030,88.990
2006-02,111.230,111.140,111.140,111.140,111.210,111.210,111.210,111.210,111.210,111.130,111.130,111.130,111.140,111.140,111.140,111.140,110.540,110.530,110.550,110.550,110.550,110.500,110.500,110.500,110.510,110.510,110.510,110.510,110.510,110.510,110.500,110.500,110.500,110.500,110.500,110.500,110.500,110.500,110.530,110.530,100.360,100.360,100.350,100.350,100.330,100.340,100.340,100.340,100.340,100.340,100.340,100.340,100.340,100.340,100.340,100.340,100.340,100.340,100.340,100.380,100.380,100.370,100.380,100.350,100.350,100.350,100.350,100.350,100.350,100.350,100.350,100.360,100.360,100.360,100.360,100.360,89.040,89.040,89.040,89.040,89.030,89.000
2006-03,111.280,111.190,111.190,111.190,111.280,111.280,111.280,111.280,111.280,111.200,111.200,111.200,111.210,111.210,111.210,111.210,110.650,110.640,110.660,110.660,110.660,110.610,110.610,110.610,110.610,110.610,110.610,110.610,110.610,110.610,110.610,110.610,110.610,110.610,110.610,110.610,110.610,110.610,110.630,110.630,100.450,100.450,100.450,100.450,100.430,100.430,100.430,100.440,100.440,100.440,100.440,100.440,100.440,100.440,100.440,100.440,100.440,100.440,100.440,100.470,100.470,100.460,100.460,100.430,100.430,100.430,100.430,100.430,100.430,100.430,100.430,100.450,100.450,100.450,100.450,100.450,89.110,89.110,89.110,89.110,89.110,89.070
2006-04,111.510,111.400,111.400,111.400,111.490,111.490,111.490,111.490,111.490,111.420,111.420,111.420,111.420,111.420,111.420,111.430,110.880,110.880,110.890,110.890,110.890,110.850,110.850,110.850,110.850,110.850,110.850,110.850,110.850,110.850,110.850,110.850,110.850,110.850,110.850,110.850,110.850,110.850,110.870,110.870,100.660,100.660,100.660,100.660,100.640,100.650,100.650,100.650,100.650,100.650,100.650,100.650,100.650,100.650,100.650,100.650,100.650,100.650,100.650,100.680,100.680,100.670,100.670,100.650,100.650,100.650,100.650,100.650,100.650,100.650,100.650,100.660,100.660,100.660,100.660,100.660,89.300,89.300,89.300,89.300,89.300,89.250
2006-05,111.560,111.460,111.460,111.460,111.550,111.550,111.550,111.550,111.550,111.470,111.470,111.480,111.480,111.480,111.480,111.480,110.950,110.940,110.950,110.950,110.950,110.910,110.910,110.910,110.910,110.910,110.910,110.910,110.910,110.910,110.910,110.910,110.910,110.910,110.910,110.910,110.910,110.910,110.940,110.940,100.720,100.720,100.720,100.720,100.710,100.710,100.710,100.720,100.720,100.720,100.720,100.720,100.720,100.720,100.720,100.720,100.720,100.710,100.710,100.740,100.740,100.720,100.730,100.710,100.710,100.710,100.710,100.710,100.710,100.720,100.720,100.730,100.730,100.730,100.730,100.730,89.360,89.360,89.360,89.360,89.360,89.310
2006-06,113.060,112.970,112.970,112.970,113.080,113.080,113.080,113.080,113.080,113.010,113.020,113.020,113.020,113.020,113.020,113.030,112.330,112.320,112.330,112.330,112.330,112.290,112.290,112.290,112.290,112.290,112.290,112.290,112.290,112.290,112.290,112.290,112.290,112.290,112.290,112.290,112.290,112.290,112.310,112.310,101.950,101.960,101.960,101.960,101.950,101.950,101.950,101.960,101.960,101.960,101.960,101.960,101.960,101.960,101.960,101.960,101.960,101.960,101.960,101.950,101.950,101.940,101.950,101.950,101.950,101.950,101.950,101.950,101.950,101.950,101.950,101.960,101.960,101.960,101.960,101.960,90.450,90.450,90.450,90.450,90.450,90.410
2006-07,113.080,113.000,113.000,113.000,113.180,113.180,113.180,113.180,113.170,113.110,113.110,113.110,113.110,113.110,113.110,113.120,112.430,112.420,112.430,112.430,112.430,112.380,112.380,112.380,112.380,112.380,112.380,112.390,112.390,112.390,112.380,112.380,112.380,112.380,112.380,112.380,112.380,112.380,112.410,112.410,102.040,102.040,102.050,102.050,102.030,102.040,102.040,102.050,102.050,102.050,102.050,102.050,102.050,102.050,102.050,102.050,102.050,102.050,102.050,102.040,102.040,102.030,102.030,102.040,102.040,102.040,102.040,102.040,102.040,102.040,102.040,102.040,102.040,102.040,102.040,102.040,90.520,90.520,90.520,90.520,90.520,90.490
2006-08,113.090,113.010,113.010,113.010,113.180,113.180,113.180,113.180,113.180,113.120,113.120,113.120,113.120,113.120,113.120,113.130,112.440,112.430,112.440,112.440,112.440,112.390,112.390,112.390,112.390,112.390,112.390,112.390,112.400,112.400,112.390,112.390,112.390,112.390,112.390,112.390,112.390,112.390,112.420,112.420,102.090,102.090,102.090,102.090,102.080,102.080,102.080,102.090,102.090,102.090,102.090,102.090,102.090,102.090,102.090,102.090,102.090,102.090,102.090,102.090,102.090,102.070,102.080,102.090,102.090,102.090,102.090,102.090,102.090,102.090,102.090,102.090,102.090,102.090,102.090,102.090,90.570,90.570,90.570,90.570,90.570,90.530
2006-09,113.110,113.020,113.020,113.030,113.210,113.210,113.210,113.210,113.210,113.140,113.140,113.150,113.150,113.150,113.150,113.160,112.470,112.460,112.470,112.470,112.470,112.420,112.420,112.420,112.420,112.420,112.420,112.420,112.430,112.430,112.420,112.420,112.420,112.420,112.420,112.420,112.420,112.420,112.450,112.450,102.120,102.120,102.120,102.120,102.110,102.110,102.110,102.120,102.120,102.120,102.120,102.120,102.120,102.120,102.120,102.120,102.120,102.120,102.120,102.110,102.110,102.100,102.100,102.110,102.110,102.110,102.110,102.110,102.110,102.110,102.110,102.110,102.110,102.110,102.110,102.110,90.590,90.590,90.590,90.590,90.590,90.550
2006-10,113.140,113.050,113.050,113.060,113.240,113.240,113.240,113.240,113.240,113.170,113.170,113.170,113.180,113.180,113.180,113.180,112.490,112.490,112.500,112.500,112.500,112.450,112.450,112.450,112.450,112.450,112.450,112.450,112.450,112.450,112.450,112.450,112.450,112.450,112.450,112.450,112.450,112.450,112.480,112.480,102.140,102.140,102.150,102.150,102.140,102.140,102.140,102.140,102.140,102.140,102.140,102.140,102.140,102.140,102.140,102.140,102.140,102.140,102.140,102.140,102.140,102.120,102.130,102.140,102.140,102.140,102.140,102.140,102.140,102.140,102.140,102.140,102.140,102.140,102.140,102.140,90.610,90.610,90.610,90.610,90.610,90.570
2006-11,113.250,113.160,113.160,113.170,113.350,113.350,113.350,113.350,113.350,113.290,113.270,113.280,113.280,113.280,113.280,113.280,112.610,112.600,112.610,112.610,112.610,112.560,112.560,112.560,112.560,112.560,112.560,112.560,112.560,112.560,112.560,112.560,112.560,112.540,112.540,112.540,112.540,112.540,112.570,112.570,102.220,102.220,102.210,102.210,102.200,102.200,102.200,102.210,102.210,102.210,102.210,102.210,102.210,102.210,102.210,102.210,102.210,102.210,102.210,102.200,102.200,102.180,102.190,102.200,102.200,102.200,102.200,102.200,102.200,102.200,102.200,102.200,102.200,102.200,102.200,102.200,90.670,90.670,90.670,90.670,90.670,90.630
