"",2005-11-22,2005-12-22,2006-01-24,2006-02-20,2006-03-20,2006-04-24,2006-05-24,2006-06-21,2006-07-21,2006-08-22,2006-09-20,2006-10-20,2006-11-22,2006-12-20,2007-01-22,2007-02-23,2007-03-23,2007-04-23,2007-05-23,2007-06-21,2007-07-20,2007-08-21,2007-09-21,2007-10-23,2007-11-21,2007-12-19,2008-01-21,2008-02-20,2008-03-25,2008-04-21,2008-05-21,2008-06-25,2008-07-21,2008-08-22,2008-09-24,2008-10-21,2008-11-25,2008-12-19,2009-01-23,2009-02-25,2009-03-31,2009-04-24,2009-05-25,2009-06-25,2009-07-24,2009-08-25,2009-09-25,2009-10-23,2009-11-25,2009-12-21,2010-01-25,2010-02-25,2010-03-24,2010-04-23,2010-05-25,2010-06-25,2010-07-23,2010-08-25,2010-09-23,2010-10-22,2010-11-25,2010-12-21,2011-01-25,2011-02-24,2011-03-24,2011-04-21,2011-05-24,2011-06-21,2011-07-21,2011-08-25,2011-09-21,2011-10-25,2011-11-23,2011-12-20,2012-01-24,2012-02-22,2012-03-23,2012-04-23,2012-05-25,2012-06-25,2012-07-25,2012-08-24,2012-09-25,2012-10-25,2012-11-23,2012-12-21,2013-01-25,2013-02-25,2013-03-25,2013-04-25,2013-05-23,2013-06-25,2013-07-25,2013-08-23,2013-09-26,2013-10-25,2013-11-25,2013-12-20,2014-01-23,2014-02-24,2014-03-24,2014-04-25,2014-05-22,2014-06-25,2014-07-25,2014-08-25,2014-09-25,2014-10-23,2014-11-24,2014-12-19,2015-01-23,2015-02-25
1992-12,1313052,1313052,1313052,1313052,1313052,1313052,1313052,1313052,1313052,1313052,1313052,1313052,1313052,1313052,1313052,1313052,1313052,1313052,1313052,1313052,1313052,1313052,1313052,1313052,1313052,1313052,1313052,1313052,1313052,1313052,1313052,1313052,1313052,1313052,1313052,1313052,1313052,1313052,1313052,1313052,1314130,1314130,1314130,1315125,1315125,1315125,1315125,1315125,1315125,1315125,1315125,1315125,1315125,1315125,1315125,1315125,1315125,1315125,1315125,1315125,1315125,1315310,1315310,1315310,1315310,1314811,1314811,1314811,1314811,1314811,1314811,1314811,1314811,1314811,1314811,1314811,1315413,1315413,1315413,1315413,1315413,1315413,1315939,1315939,1315939,1315939,1315939,1315939,1315939,1316657,1316657,1316657,1316657,1316643,1316643,1316643,1316643,1316432,1316432,1316432,1316432,1316432,1316432,1316556,1316556,1316556,1316556,1316556,1316556,1316510,1316510,1316510
1993-01,1329870,1329870,1329870,1329870,1329870,1329870,1329870,1329870,1329870,1329870,1329870,1329870,1329870,1329870,1329870,1329870,1329870,1329870,1329870,1329870,1329870,1329870,1329870,1329870,1329870,1329870,1329870,1329870,1329870,1329870,1329870,1329870,1329870,1329870,1329870,1329870,1329870,1329870,1329870,1329870,1327220,1327220,1327220,1325758,1325758,1325758,1325758,1325758,1325758,1325756,1325756,1325756,1325756,1325756,1325756,1325756,1325756,1325756,1325756,1325756,1325756,1333261,1333261,1333261,1333261,1331765,1331765,1331765,1331765,1331765,1331765,1331765,1331765,1331765,1331765,1331765,1333240,1333240,1333240,1333240,1333240,1333240,1332724,1332724,1332724,1332724,1332724,1332724,1332724,1333112,1333112,1333112,1333112,1333181,1333181,1333181,1333181,1331270,1331270,1331270,1331270,1331270,1331270,1332002,1332002,1332002,1332002,1332002,1332002,1331851,1331851,1331851
1993-02,1328540,1328540,1328540,1328540,1328540,1328540,1328540,1328540,1328540,1328540,1328540,1328540,1328540,1328540,1328540,1328540,1328540,1328540,1328540,1328540,1328540,1328540,1328540,1328540,1328540,1328540,1328540,1328540,1328540,1328540,1328540,1328540,1328540,1328540,1328540,1328540,1328540,1328540,1328540,1328540,1324813,1324813,1324813,1324166,1324166,1324166,1324166,1324166,1324166,1324163,1324163,1324163,1324163,1324163,1324163,1324163,1324163,1324163,1324163,1324163,1324163,1328536,1328536,1328536,1328536,1328197,1328197,1328197,1328197,1328197,1328197,1328197,1328197,1328197,1328197,1328197,1328613,1328613,1328613,1328613,1328613,1328613,1328477,1328477,1328477,1328477,1328477,1328477,1328477,1329274,1329274,1329274,1329274,1329215,1329215,1329215,1329215,1329503,1329503,1329503,1329503,1329503,1329503,1329594,1329594,1329594,1329594,1329594,1329594,1329495,1329495,1329495
1993-03,1332287,1332287,1332287,1332287,1332287,1332287,1332287,1332287,1332287,1332287,1332287,1332287,1332287,1332287,1332287,1332287,1332287,1332287,1332287,1332287,1332287,1332287,1332287,1332287,1332287,1332287,1332287,1332287,1332287,1332287,1332287,1332287,1332287,1332287,1332287,1332287,1332287,1332287,1332287,1332287,1329610,1329610,1329610,1324710,1324710,1324710,1324710,1324710,1324710,1324708,1324708,1324708,1324708,1324708,1324708,1324708,1324708,1324708,1324708,1324708,1324708,1330461,1330461,1330461,1330461,1329154,1329154,1329154,1329154,1329154,1329154,1329154,1329154,1329154,1329154,1329154,1330413,1330413,1330413,1330413,1330413,1330413,1335544,1335544,1335544,1335544,1335544,1335544,1335544,1335450,1335450,1335450,1335450,1335594,1335594,1335594,1335594,1334957,1334957,1334957,1334957,1334957,1334957,1333100,1333100,1333100,1333100,1333100,1333100,1335245,1335245,1335245
1993-04,1335693,1335693,1335693,1335693,1335693,1335693,1335693,1335693,1335693,1335693,1335693,1335693,1335693,1335693,1335693,1335693,1335693,1335693,1335693,1335693,1335693,1335693,1335693,1335693,1335693,1335693,1335693,1335693,1335693,1335693,1335693,1335693,1335693,1335693,1335693,1335693,1335693,1335693,1335693,1335693,1333737,1333737,1333737,1331112,1331112,1331112,1331112,1331112,1331112,1331109,1331109,1331109,1331110,1331110,1331109,1331109,1331109,1331109,1331109,1331109,1331109,1332095,1332095,1332095,1332095,1333105,1333105,1333105,1333105,1333105,1333105,1333105,1333105,1333105,1333105,1333105,1331913,1331913,1331913,1331913,1331913,1331913,1334919,1334919,1334919,1334919,1334919,1334919,1334919,1335500,1335500,1335500,1335500,1335466,1335466,1335466,1335466,1336257,1336257,1336257,1336257,1336257,1336257,1335572,1335572,1335572,1335572,1335572,1335572,1336282,1336282,1336282
1993-05,1336374,1336374,1336374,1336374,1336374,1336374,1336374,1336374,1336374,1336374,1336374,1336374,1336374,1336374,1336374,1336374,1336374,1336374,1336374,1336374,1336374,1336374,1336374,1336374,1336374,1336374,1336374,1336374,1336374,1336374,1336374,1336374,1336374,1336374,1336374,1336374,1336374,1336374,1336374,1336374,1334936,1334936,1334936,1334787,1334787,1334787,1334787,1334787,1334787,1334785,1334785,1334785,1334787,1334787,1334785,1334785,1334785,1334785,1334785,1334785,1334785,1336398,1336398,1336398,1336398,1336338,1336338,1336338,1336338,1336338,1336338,1336338,1336338,1336338,1336338,1336338,1336894,1336894,1336894,1336894,1336894,1336894,1335949,1335949,1335949,1335949,1335949,1335949,1335949,1336602,1336602,1336602,1336602,1336574,1336574,1336574,1336574,1337021,1337021,1337021,1337021,1337021,1337021,1337120,1337120,1337120,1337120,1337120,1337120,1337060,1337060,1337060
1993-06,1338085,1338085,1338085,1338085,1338085,1338085,1338085,1338085,1338085,1338085,1338085,1338085,1338085,1338085,1338085,1338085,1338085,1338085,1338085,1338085,1338085,1338085,1338085,1338085,1338085,1338085,1338085,1338085,1338085,1338085,1338085,1338085,1338085,1338085,1338085,1338085,1338085,1338085,1338085,1338085,1339737,1339737,1339737,1340616,1340616,1340616,1340616,1340616,1340616,1340620,1340620,1340620,1340620,1340620,1340620,1340620,1340620,1340620,1340620,1340620,1340620,1341598,1341598,1341598,1341598,1341499,1341499,1341499,1341499,1341499,1341499,1341499,1341499,1341499,1341499,1341499,1341679,1341679,1341679,1341679,1341679,1341679,1340651,1340651,1340651,1340651,1340651,1340651,1340651,1341265,1341265,1341265,1341265,1341230,1341230,1341230,1341230,1341744,1341744,1341744,1341744,1341744,1341744,1341886,1341886,1341886,1341886,1341886,1341886,1341789,1341789,1341789
1993-07,1342437,1342437,1342437,1342437,1342437,1342437,1342437,1342437,1342437,1342437,1342437,1342437,1342437,1342437,1342437,1342437,1342437,1342437,1342437,1342437,1342437,1342437,1342437,1342437,1342437,1342437,1342437,1342437,1342437,1342437,1342437,1342437,1342437,1342437,1342437,1342437,1342437,1342437,1342437,1342437,1344532,1344532,1344532,1345626,1345626,1345626,1345626,1345626,1345626,1345638,1345638,1345638,1345638,1345638,1345637,1345637,1345637,1345637,1345637,1345637,1345637,1346365,1346365,1346365,1346365,1345966,1345966,1345966,1345966,1345966,1345966,1345966,1345966,1345966,1345966,1345966,1346348,1346348,1346348,1346348,1346348,1346348,1345008,1345008,1345008,1345008,1345008,1345008,1345008,1345529,1345529,1345529,1345529,1345523,1345523,1345523,1345523,1345805,1345805,1345805,1345805,1345805,1345805,1345976,1345976,1345976,1345976,1345976,1345976,1345878,1345878,1345878
1993-08,1345013,1345013,1345013,1345013,1345013,1345013,1345013,1345013,1345013,1345013,1345013,1345013,1345013,1345013,1345013,1345013,1345013,1345013,1345013,1345013,1345013,1345013,1345013,1345013,1345013,1345013,1345013,1345013,1345013,1345013,1345013,1345013,1345013,1345013,1345013,1345013,1345013,1345013,1345013,1345013,1347347,1347347,1347347,1348725,1348725,1348725,1348725,1348725,1348725,1348748,1348748,1348748,1348746,1348746,1348746,1348746,1348746,1348746,1348746,1348746,1348746,1348991,1348991,1348991,1348991,1348328,1348328,1348328,1348328,1348328,1348328,1348328,1348328,1348328,1348328,1348328,1348946,1348946,1348946,1348946,1348946,1348946,1348059,1348059,1348059,1348059,1348059,1348059,1348059,1348587,1348587,1348587,1348587,1348587,1348587,1348587,1348587,1348593,1348593,1348593,1348593,1348593,1348593,1348795,1348795,1348795,1348795,1348795,1348795,1347398,1347398,1347398
1993-09,1345406,1345406,1345406,1345406,1345406,1345406,1345406,1345406,1345406,1345406,1345406,1345406,1345406,1345406,1345406,1345406,1345406,1345406,1345406,1345406,1345406,1345406,1345406,1345406,1345406,1345406,1345406,1345406,1345406,1345406,1345406,1345406,1345406,1345406,1345406,1345406,1345406,1345406,1345406,1345406,1347422,1347422,1347422,1348959,1348959,1348959,1348959,1348959,1348959,1348983,1348983,1348983,1348981,1348981,1348982,1348982,1348982,1348982,1348982,1348982,1348982,1348542,1348542,1348542,1348542,1347753,1347753,1347753,1347753,1347753,1347753,1347753,1347753,1347753,1347753,1347753,1348478,1348478,1348478,1348478,1348478,1348478,1347668,1347668,1347668,1347668,1347668,1347668,1347668,1347997,1347997,1347997,1347997,1347931,1347931,1347931,1347931,1348022,1348022,1348022,1348022,1348022,1348022,1348159,1348159,1348159,1348159,1348159,1348159,1348018,1348018,1348018
1993-10,1353886,1353886,1353886,1353886,1353886,1353886,1353886,1353886,1353886,1353886,1353886,1353886,1353886,1353886,1353886,1353886,1353886,1353886,1353886,1353886,1353886,1353886,1353886,1353886,1353886,1353886,1353886,1353886,1353886,1353886,1353886,1353886,1353886,1353886,1353886,1353886,1353886,1353886,1353886,1353886,1354612,1354612,1354612,1356526,1356526,1356526,1356526,1356526,1356526,1356534,1356534,1356534,1356534,1356534,1356534,1356534,1356534,1356534,1356534,1356534,1356534,1342643,1342643,1342643,1342643,1346039,1346039,1346039,1346039,1346039,1346039,1346039,1346039,1346039,1346039,1346039,1342325,1342325,1342325,1342325,1342325,1342325,1346371,1346371,1346371,1346371,1346371,1346371,1346371,1347194,1347194,1347194,1347194,1347221,1347221,1347221,1347221,1346749,1346749,1346749,1346749,1346749,1346749,1347154,1347154,1347154,1347154,1347154,1347154,1346881,1346881,1346881
1993-11,1354737,1354737,1354737,1354737,1354737,1354737,1354737,1354737,1354737,1354737,1354737,1354737,1354737,1354737,1354737,1354737,1354737,1354737,1354737,1354737,1354737,1354737,1354737,1354737,1354737,1354737,1354737,1354737,1354737,1354737,1354737,1354737,1354737,1354737,1354737,1354737,1354737,1354737,1354737,1354737,1355571,1355571,1355571,1357181,1357181,1357181,1357181,1357181,1357181,1357161,1357161,1357161,1357164,1357162,1357162,1357162,1357162,1357162,1357162,1357162,1357162,1351175,1351175,1351175,1351175,1351538,1351538,1351538,1351538,1351538,1351538,1351538,1351538,1351538,1351538,1351538,1351185,1351185,1351185,1351185,1351185,1351185,1347317,1347317,1347317,1347317,1347317,1347317,1347317,1341811,1341811,1341811,1341811,1341831,1341831,1341831,1341831,1342219,1342219,1342219,1342219,1342219,1342219,1342597,1342597,1342597,1342597,1342597,1342597,1342409,1342409,1342409
1993-12,1358592,1358592,1358592,1358592,1358592,1358592,1358592,1358592,1358592,1358592,1358592,1358592,1358592,1358592,1358592,1358592,1358592,1358592,1358592,1358592,1358592,1358592,1358592,1358592,1358592,1358592,1358592,1358592,1358592,1358592,1358592,1358592,1358592,1358592,1358592,1358592,1358592,1358592,1358592,1358592,1358095,1358095,1358095,1360310,1360310,1360310,1360310,1360310,1360310,1360261,1360261,1360261,1360265,1360265,1360262,1360262,1360262,1360262,1360262,1360262,1360262,1361340,1361340,1361340,1361340,1360828,1360828,1360828,1360828,1360828,1360828,1360828,1360828,1360828,1360828,1360828,1361626,1361626,1361626,1361626,1361626,1361626,1361793,1361793,1361793,1361793,1361793,1361793,1361793,1362561,1362561,1362561,1362561,1362550,1362550,1362550,1362550,1362224,1362224,1362224,1362224,1362224,1362224,1362418,1362418,1362418,1362418,1362418,1362418,1362314,1362314,1362314
1994-01,1371384,1371384,1371384,1371384,1371384,1371384,1371384,1371384,1371384,1371384,1371384,1371384,1371384,1371384,1371384,1371384,1371384,1371384,1371384,1371384,1371384,1371384,1371384,1371384,1371384,1371384,1371384,1371384,1371384,1371384,1371384,1371384,1371384,1371384,1371384,1371384,1371384,1371384,1371384,1371384,1367908,1367908,1367908,1365208,1365208,1365208,1365208,1365208,1365208,1365124,1365124,1365124,1365132,1365130,1365127,1365127,1365127,1365127,1365127,1365127,1365127,1372547,1372547,1372547,1372547,1371485,1371485,1371485,1371485,1371485,1371485,1371485,1371485,1371485,1371485,1371485,1372629,1372629,1372629,1372629,1372629,1372629,1371938,1371938,1371938,1371938,1371938,1371938,1371938,1372461,1372461,1372461,1372461,1372477,1372477,1372477,1372477,1371290,1371290,1371290,1371290,1371290,1371290,1371784,1371784,1371784,1371784,1371784,1371784,1371591,1371591,1371591
1994-02,1384796,1384796,1384796,1384796,1384796,1384796,1384796,1384796,1384796,1384796,1384796,1384796,1384796,1384796,1384796,1384796,1384796,1384796,1384796,1384796,1384796,1384796,1384796,1384796,1384796,1384796,1384796,1384796,1384796,1384796,1384796,1384796,1384796,1384796,1384796,1384796,1384796,1384796,1384796,1384796,1382562,1382562,1382562,1377175,1377175,1377175,1377175,1377175,1377175,1377105,1377105,1377105,1377112,1377111,1377106,1377106,1377106,1377106,1377106,1377106,1377106,1384339,1384339,1384339,1384339,1384197,1384197,1384197,1384197,1384197,1384197,1384197,1384197,1384197,1384197,1384197,1384402,1384402,1384402,1384402,1384402,1384402,1383929,1383929,1383929,1383929,1383929,1383929,1383929,1384393,1384393,1384393,1384393,1384403,1384403,1384403,1384403,1384229,1384229,1384229,1384229,1384229,1384229,1384315,1384315,1384315,1384315,1384315,1384315,1384266,1384266,1384266
1994-03,1392986,1392986,1392986,1392986,1392986,1392986,1392986,1392986,1392986,1392986,1392986,1392986,1392986,1392986,1392986,1392986,1392986,1392986,1392986,1392986,1392986,1392986,1392986,1392986,1392986,1392986,1392986,1392986,1392986,1392986,1392986,1392986,1392986,1392986,1392986,1392986,1392986,1392986,1392986,1392986,1392798,1392798,1392798,1389193,1389193,1389193,1389193,1389193,1389193,1389194,1389194,1389194,1389194,1389193,1389191,1389191,1389191,1389191,1389191,1389191,1389191,1392261,1392261,1392261,1392261,1391175,1391175,1391175,1391175,1391175,1391175,1391175,1391175,1391175,1391175,1391175,1392304,1392304,1392304,1392304,1392304,1392304,1394545,1394545,1394545,1394545,1394545,1394545,1394545,1394646,1394646,1394646,1394646,1394718,1394718,1394718,1394718,1394240,1394240,1394240,1394240,1394240,1394240,1393243,1393243,1393243,1393243,1393243,1393243,1394435,1394435,1394435
1994-04,1398221,1398221,1398221,1398221,1398221,1398221,1398221,1398221,1398221,1398221,1398221,1398221,1398221,1398221,1398221,1398221,1398221,1398221,1398221,1398221,1398221,1398221,1398221,1398221,1398221,1398221,1398221,1398221,1398221,1398221,1398221,1398221,1398221,1398221,1398221,1398221,1398221,1398221,1398221,1398221,1397690,1397690,1397690,1398208,1398208,1398208,1398208,1398208,1398208,1398290,1398290,1398290,1398284,1398283,1398282,1398282,1398282,1398282,1398282,1398282,1398282,1395792,1395792,1395792,1395792,1397454,1397454,1397454,1397454,1397454,1397454,1397454,1397454,1397454,1397454,1397454,1395202,1395202,1395202,1395202,1395202,1395202,1397329,1397329,1397329,1397329,1397329,1397329,1397329,1397823,1397823,1397823,1397823,1397801,1397801,1397801,1397801,1399199,1399199,1399199,1399199,1399199,1399199,1397842,1397842,1397842,1397842,1397842,1397842,1399161,1399161,1399161
1994-05,1400280,1400280,1400280,1400280,1400280,1400280,1400280,1400280,1400280,1400280,1400280,1400280,1400280,1400280,1400280,1400280,1400280,1400280,1400280,1400280,1400280,1400280,1400280,1400280,1400280,1400280,1400280,1400280,1400280,1400280,1400280,1400280,1400280,1400280,1400280,1400280,1400280,1400280,1400280,1400280,1399748,1399748,1399748,1401756,1401756,1401756,1401756,1401756,1401756,1401878,1401878,1401878,1401869,1401864,1401867,1401867,1401867,1401867,1401867,1401867,1401867,1401376,1401376,1401376,1401376,1401160,1401160,1401160,1401160,1401160,1401160,1401160,1401160,1401160,1401160,1401160,1401423,1401423,1401423,1401423,1401423,1401423,1400826,1400826,1400826,1400826,1400826,1400826,1400826,1401352,1401352,1401352,1401352,1401349,1401349,1401349,1401349,1401744,1401744,1401744,1401744,1401744,1401744,1401803,1401803,1401803,1401803,1401803,1401803,1401733,1401733,1401733
1994-06,1400820,1400820,1400820,1400820,1400820,1400820,1400820,1400820,1400820,1400820,1400820,1400820,1400820,1400820,1400820,1400820,1400820,1400820,1400820,1400820,1400820,1400820,1400820,1400820,1400820,1400820,1400820,1400820,1400820,1400820,1400820,1400820,1400820,1400820,1400820,1400820,1400820,1400820,1400820,1400820,1403152,1403152,1403152,1404086,1404086,1404086,1404086,1404086,1404086,1404184,1404184,1404184,1404177,1404173,1404177,1404177,1404177,1404177,1404177,1404177,1404177,1405220,1405220,1405220,1405220,1404883,1404883,1404883,1404883,1404883,1404883,1404883,1404883,1404883,1404883,1404883,1405413,1405413,1405413,1405413,1405413,1405413,1404271,1404271,1404271,1404271,1404271,1404271,1404271,1404825,1404825,1404825,1404825,1404799,1404799,1404799,1404799,1404955,1404955,1404955,1404955,1404955,1404955,1405105,1405105,1405105,1405105,1405105,1405105,1404947,1404947,1404947
1994-07,1406575,1406575,1406575,1406575,1406575,1406575,1406575,1406575,1406575,1406575,1406575,1406575,1406575,1406575,1406575,1406575,1406575,1406575,1406575,1406575,1406575,1406575,1406575,1406575,1406575,1406575,1406575,1406575,1406575,1406575,1406575,1406575,1406575,1406575,1406575,1406575,1406575,1406575,1406575,1406575,1409680,1409680,1409680,1411585,1411585,1411585,1411585,1411585,1411585,1411615,1411615,1411615,1411612,1411611,1411617,1411617,1411617,1411617,1411617,1411617,1411617,1410036,1410036,1410036,1410036,1409870,1409870,1409870,1409870,1409870,1409870,1409870,1409870,1409870,1409870,1409870,1410057,1410057,1410057,1410057,1410057,1410057,1409157,1409157,1409157,1409157,1409157,1409157,1409157,1409612,1409612,1409612,1409612,1409598,1409598,1409598,1409598,1409629,1409629,1409629,1409629,1409629,1409629,1409824,1409824,1409824,1409824,1409824,1409824,1409648,1409648,1409648
1994-08,1414693,1414693,1414693,1414693,1414693,1414693,1414693,1414693,1414693,1414693,1414693,1414693,1414693,1414693,1414693,1414693,1414693,1414693,1414693,1414693,1414693,1414693,1414693,1414693,1414693,1414693,1414693,1414693,1414693,1414693,1414693,1414693,1414693,1414693,1414693,1414693,1414693,1414693,1414693,1414693,1415249,1415249,1415249,1415951,1415951,1415951,1415951,1415951,1415951,1415921,1415921,1415921,1415921,1415925,1415933,1415933,1415933,1415933,1415933,1415933,1415933,1416215,1416215,1416215,1416215,1415405,1415405,1415405,1415405,1415405,1415405,1415405,1415405,1415405,1415405,1415405,1416254,1416254,1416254,1416254,1416254,1416254,1415527,1415527,1415527,1415527,1415527,1415527,1415527,1415966,1415966,1415966,1415966,1415958,1415958,1415958,1415958,1415887,1415887,1415887,1415887,1415887,1415887,1416126,1416126,1416126,1416126,1416126,1416126,1415270,1415270,1415270
1994-09,1415892,1415892,1415892,1415892,1415892,1415892,1415892,1415892,1415892,1415892,1415892,1415892,1415892,1415892,1415892,1415892,1415892,1415892,1415892,1415892,1415892,1415892,1415892,1415892,1415892,1415892,1415892,1415892,1415892,1415892,1415892,1415892,1415892,1415892,1415892,1415892,1415892,1415892,1415892,1415892,1416219,1416219,1416219,1417402,1417402,1417402,1417402,1417402,1417402,1417363,1417363,1417363,1417360,1417374,1417386,1417386,1417386,1417386,1417386,1417386,1417386,1417189,1417189,1417189,1417189,1416289,1416289,1416289,1416289,1416289,1416289,1416289,1416289,1416289,1416289,1416289,1417189,1417189,1417189,1417189,1417189,1417189,1416891,1416891,1416891,1416891,1416891,1416891,1416891,1417151,1417151,1417151,1417151,1417103,1417103,1417103,1417103,1417201,1417201,1417201,1417201,1417201,1417201,1417388,1417388,1417388,1417388,1417388,1417388,1417212,1417212,1417212
1994-10,1415483,1415483,1415483,1415483,1415483,1415483,1415483,1415483,1415483,1415483,1415483,1415483,1415483,1415483,1415483,1415483,1415483,1415483,1415483,1415483,1415483,1415483,1415483,1415483,1415483,1415483,1415483,1415483,1415483,1415483,1415483,1415483,1415483,1415483,1415483,1415483,1415483,1415483,1415483,1415483,1414365,1414365,1414365,1413988,1413988,1413988,1413988,1413988,1413988,1413974,1413974,1413974,1413966,1413994,1413996,1413996,1413996,1413996,1413996,1413996,1413996,1407580,1407580,1407580,1407580,1410084,1410084,1410084,1410084,1410084,1410084,1410084,1410084,1410084,1410084,1410084,1407368,1407368,1407368,1407368,1407368,1407368,1410783,1410783,1410783,1410783,1410783,1410783,1410783,1411512,1411512,1411512,1411512,1411529,1411529,1411529,1411529,1411056,1411056,1411056,1411056,1411056,1411056,1411420,1411420,1411420,1411420,1411420,1411420,1411105,1411105,1411105
